"site_index","site_id","label","threshold","element","count","total_atoms","proportion"
1896,"3egwC","HEME",10,"S",3,446,0.00672645739910314
1897,"3ej6B","HEME",10,"C",406,622,0.652733118971061
1897,"3ej6B","HEME",10,"N",110,622,0.176848874598071
1897,"3ej6B","HEME",10,"O",106,622,0.170418006430868
1897,"3ej6B","HEME",10,"P",0,622,0
1897,"3ej6B","HEME",10,"S",0,622,0
1898,"3ejeH","HEME",10,"C",404,638,0.633228840125392
1898,"3ejeH","HEME",10,"N",122,638,0.191222570532915
1898,"3ejeH","HEME",10,"O",107,638,0.167711598746081
1898,"3ejeH","HEME",10,"P",0,638,0
1898,"3ejeH","HEME",10,"S",5,638,0.00783699059561128
1899,"3ellA","HEME",10,"C",249,380,0.655263157894737
1899,"3ellA","HEME",10,"N",64,380,0.168421052631579
1899,"3ellA","HEME",10,"O",66,380,0.173684210526316
1899,"3ellA","HEME",10,"P",0,380,0
1899,"3ellA","HEME",10,"S",1,380,0.00263157894736842
1900,"3emmA","HEME",10,"C",286,458,0.624454148471616
1900,"3emmA","HEME",10,"N",80,458,0.174672489082969
1900,"3emmA","HEME",10,"O",90,458,0.196506550218341
1900,"3emmA","HEME",10,"P",0,458,0
1900,"3emmA","HEME",10,"S",2,458,0.00436681222707424
1901,"3fjwA","HEME",10,"C",414,633,0.654028436018957
1901,"3fjwA","HEME",10,"N",101,633,0.15955766192733
1901,"3fjwA","HEME",10,"O",113,633,0.178515007898894
1901,"3fjwA","HEME",10,"P",0,633,0
1901,"3fjwA","HEME",10,"S",5,633,0.00789889415481832
1902,"3gasA","HEME",10,"C",216,338,0.63905325443787
1902,"3gasA","HEME",10,"N",61,338,0.180473372781065
1902,"3gasA","HEME",10,"O",61,338,0.180473372781065
1902,"3gasA","HEME",10,"P",0,338,0
1902,"3gasA","HEME",10,"S",0,338,0
1903,"3gm6A","HEME",10,"C",316,521,0.606525911708253
1903,"3gm6A","HEME",10,"N",103,521,0.197696737044146
1903,"3gm6A","HEME",10,"O",93,521,0.178502879078695
1903,"3gm6A","HEME",10,"P",0,521,0
1903,"3gm6A","HEME",10,"S",9,521,0.017274472168906
1904,"3gw9A","HEME",10,"C",381,581,0.655765920826162
1904,"3gw9A","HEME",10,"N",102,581,0.175559380378657
1904,"3gw9A","HEME",10,"O",92,581,0.158347676419966
1904,"3gw9A","HEME",10,"P",0,581,0
1904,"3gw9A","HEME",10,"S",6,581,0.0103270223752151
1905,"3h4nB","HEME",10,"C",177,283,0.625441696113074
1905,"3h4nB","HEME",10,"N",52,283,0.183745583038869
1905,"3h4nB","HEME",10,"O",48,283,0.169611307420495
1905,"3h4nB","HEME",10,"P",0,283,0
1905,"3h4nB","HEME",10,"S",6,283,0.0212014134275618
1906,"3h8tA","HEME",10,"C",227,357,0.635854341736695
1906,"3h8tA","HEME",10,"N",66,357,0.184873949579832
1906,"3h8tA","HEME",10,"O",62,357,0.173669467787115
1906,"3h8tA","HEME",10,"P",0,357,0
1906,"3h8tA","HEME",10,"S",2,357,0.00560224089635854
1907,"3hf4A","HEME",10,"C",295,441,0.668934240362812
1907,"3hf4A","HEME",10,"N",72,441,0.163265306122449
1907,"3hf4A","HEME",10,"O",72,441,0.163265306122449
1907,"3hf4A","HEME",10,"P",0,441,0
1907,"3hf4A","HEME",10,"S",2,441,0.00453514739229025
1908,"3hq8A","HEME",10,"C",391,598,0.653846153846154
1908,"3hq8A","HEME",10,"N",102,598,0.17056856187291
1908,"3hq8A","HEME",10,"O",102,598,0.17056856187291
1908,"3hq8A","HEME",10,"P",0,598,0
1908,"3hq8A","HEME",10,"S",3,598,0.00501672240802676
1909,"3hx9A","HEME",10,"C",213,328,0.649390243902439
1909,"3hx9A","HEME",10,"N",63,328,0.192073170731707
1909,"3hx9A","HEME",10,"O",52,328,0.158536585365854
1909,"3hx9A","HEME",10,"P",0,328,0
1909,"3hx9A","HEME",10,"S",0,328,0
1910,"3hyuA","HEME",10,"C",306,458,0.668122270742358
1910,"3hyuA","HEME",10,"N",74,458,0.161572052401747
1910,"3hyuA","HEME",10,"O",76,458,0.165938864628821
1910,"3hyuA","HEME",10,"P",0,458,0
1910,"3hyuA","HEME",10,"S",2,458,0.00436681222707424
1911,"3hyuB","HEME",10,"C",302,439,0.687927107061503
1911,"3hyuB","HEME",10,"N",73,439,0.16628701594533
1911,"3hyuB","HEME",10,"O",63,439,0.143507972665148
1911,"3hyuB","HEME",10,"P",0,439,0
1911,"3hyuB","HEME",10,"S",1,439,0.00227790432801822
1912,"3ia8A","HEME",10,"C",304,475,0.64
1912,"3ia8A","HEME",10,"N",82,475,0.172631578947368
1912,"3ia8A","HEME",10,"O",89,475,0.187368421052632
1912,"3ia8A","HEME",10,"P",0,475,0
1912,"3ia8A","HEME",10,"S",0,475,0
1913,"3jbbI","HEME",10,"C",287,452,0.634955752212389
1913,"3jbbI","HEME",10,"N",81,452,0.179203539823009
1913,"3jbbI","HEME",10,"O",80,452,0.176991150442478
1913,"3jbbI","HEME",10,"P",0,452,0
1913,"3jbbI","HEME",10,"S",4,452,0.00884955752212389
1914,"3lf5A","HEME",10,"C",200,317,0.630914826498423
1914,"3lf5A","HEME",10,"N",55,317,0.173501577287066
1914,"3lf5A","HEME",10,"O",57,317,0.17981072555205
1914,"3lf5A","HEME",10,"P",0,317,0
1914,"3lf5A","HEME",10,"S",5,317,0.0157728706624606
1915,"3lxiB","HEME",10,"C",437,660,0.662121212121212
1915,"3lxiB","HEME",10,"N",108,660,0.163636363636364
1915,"3lxiB","HEME",10,"O",111,660,0.168181818181818
1915,"3lxiB","HEME",10,"P",0,660,0
1915,"3lxiB","HEME",10,"S",4,660,0.00606060606060606
1916,"3m5qA","HEME",10,"C",389,599,0.649415692821369
1916,"3m5qA","HEME",10,"N",101,599,0.168614357262103
1916,"3m5qA","HEME",10,"O",105,599,0.175292153589316
1916,"3m5qA","HEME",10,"P",0,599,0
1916,"3m5qA","HEME",10,"S",4,599,0.00667779632721202
1917,"3m97A","HEME",10,"C",319,492,0.648373983739837
1917,"3m97A","HEME",10,"N",86,492,0.17479674796748
1917,"3m97A","HEME",10,"O",83,492,0.16869918699187
1917,"3m97A","HEME",10,"P",0,492,0
1917,"3m97A","HEME",10,"S",4,492,0.00813008130081301
1918,"3mgxA","HEME",10,"C",406,652,0.622699386503067
1918,"3mgxA","HEME",10,"N",127,652,0.19478527607362
1918,"3mgxA","HEME",10,"O",113,652,0.173312883435583
1918,"3mgxA","HEME",10,"P",0,652,0
1918,"3mgxA","HEME",10,"S",6,652,0.00920245398773006
1919,"3mk7A","HEME",10,"C",390,598,0.652173913043478
1919,"3mk7A","HEME",10,"N",104,598,0.173913043478261
1919,"3mk7A","HEME",10,"O",100,598,0.167224080267559
1919,"3mk7A","HEME",10,"P",0,598,0
1919,"3mk7A","HEME",10,"S",4,598,0.00668896321070234
1920,"3mk7B","HEME",10,"C",301,465,0.647311827956989
1920,"3mk7B","HEME",10,"N",80,465,0.172043010752688
1920,"3mk7B","HEME",10,"O",79,465,0.16989247311828
1920,"3mk7B","HEME",10,"P",0,465,0
1920,"3mk7B","HEME",10,"S",5,465,0.010752688172043
1921,"3mk7C","HEME",10,"C",344,537,0.640595903165736
1921,"3mk7C","HEME",10,"N",96,537,0.17877094972067
1921,"3mk7C","HEME",10,"O",94,537,0.175046554934823
1921,"3mk7C","HEME",10,"P",0,537,0
1921,"3mk7C","HEME",10,"S",3,537,0.00558659217877095
1922,"3mkbB","HEME",10,"C",305,455,0.67032967032967
1922,"3mkbB","HEME",10,"N",76,455,0.167032967032967
1922,"3mkbB","HEME",10,"O",73,455,0.16043956043956
1922,"3mkbB","HEME",10,"P",0,455,0
1922,"3mkbB","HEME",10,"S",1,455,0.0021978021978022
1923,"3ml1B","HEME",10,"C",196,314,0.624203821656051
1923,"3ml1B","HEME",10,"N",61,314,0.194267515923567
1923,"3ml1B","HEME",10,"O",50,314,0.159235668789809
1923,"3ml1B","HEME",10,"P",0,314,0
1923,"3ml1B","HEME",10,"S",7,314,0.0222929936305732
1924,"3mvcA","HEME",10,"C",321,486,0.660493827160494
1924,"3mvcA","HEME",10,"N",81,486,0.166666666666667
1924,"3mvcA","HEME",10,"O",79,486,0.162551440329218
1924,"3mvcA","HEME",10,"P",0,486,0
1924,"3mvcA","HEME",10,"S",5,486,0.0102880658436214
1925,"3nerB","HEME",10,"C",222,354,0.627118644067797
1925,"3nerB","HEME",10,"N",63,354,0.177966101694915
1925,"3nerB","HEME",10,"O",68,354,0.192090395480226
1925,"3nerB","HEME",10,"P",0,354,0
1925,"3nerB","HEME",10,"S",1,354,0.00282485875706215
1926,"3nn2B","HEME",10,"C",386,581,0.664371772805508
1926,"3nn2B","HEME",10,"N",95,581,0.163511187607573
1926,"3nn2B","HEME",10,"O",98,581,0.168674698795181
1926,"3nn2B","HEME",10,"P",0,581,0
1926,"3nn2B","HEME",10,"S",2,581,0.00344234079173838
1927,"3notA","HEME",10,"C",401,642,0.624610591900312
1927,"3notA","HEME",10,"N",111,642,0.172897196261682
1927,"3notA","HEME",10,"O",124,642,0.193146417445483
1927,"3notA","HEME",10,"P",0,642,0
1927,"3notA","HEME",10,"S",6,642,0.00934579439252336
1928,"3nu1A","HEME",10,"C",207,338,0.612426035502959
1928,"3nu1A","HEME",10,"N",60,338,0.177514792899408
1928,"3nu1A","HEME",10,"O",66,338,0.195266272189349
1928,"3nu1A","HEME",10,"P",0,338,0
1928,"3nu1A","HEME",10,"S",5,338,0.014792899408284
1929,"3o0rC","HEME",10,"C",370,556,0.66546762589928
1929,"3o0rC","HEME",10,"N",93,556,0.16726618705036
1929,"3o0rC","HEME",10,"O",87,556,0.156474820143885
1929,"3o0rC","HEME",10,"P",0,556,0
1929,"3o0rC","HEME",10,"S",6,556,0.0107913669064748
1930,"3o0rD","HEME",10,"C",289,449,0.643652561247216
1930,"3o0rD","HEME",10,"N",84,449,0.187082405345212
1930,"3o0rD","HEME",10,"O",72,449,0.160356347438753
1930,"3o0rD","HEME",10,"P",0,449,0
1930,"3o0rD","HEME",10,"S",4,449,0.0089086859688196
1931,"3o5cA","HEME",10,"C",394,633,0.622432859399684
1931,"3o5cA","HEME",10,"N",116,633,0.183254344391785
1931,"3o5cA","HEME",10,"O",119,633,0.187993680884676
1931,"3o5cA","HEME",10,"P",0,633,0
1931,"3o5cA","HEME",10,"S",4,633,0.00631911532385466
1932,"3oa8B","HEME",10,"C",270,427,0.63231850117096
1932,"3oa8B","HEME",10,"N",73,427,0.17096018735363
1932,"3oa8B","HEME",10,"O",80,427,0.187353629976581
1932,"3oa8B","HEME",10,"P",0,427,0
1932,"3oa8B","HEME",10,"S",4,427,0.00936768149882904
1933,"3ocdA","HEME",10,"C",299,488,0.612704918032787
1933,"3ocdA","HEME",10,"N",93,488,0.190573770491803
1933,"3ocdA","HEME",10,"O",88,488,0.180327868852459
1933,"3ocdA","HEME",10,"P",0,488,0
1933,"3ocdA","HEME",10,"S",8,488,0.0163934426229508
1934,"3ov0A","HEME",10,"C",221,343,0.644314868804665
1934,"3ov0A","HEME",10,"N",61,343,0.177842565597668
1934,"3ov0A","HEME",10,"O",56,343,0.163265306122449
1934,"3ov0A","HEME",10,"P",0,343,0
1934,"3ov0A","HEME",10,"S",5,343,0.0145772594752187
1935,"3p3zA","HEME",10,"C",408,626,0.651757188498403
1935,"3p3zA","HEME",10,"N",112,626,0.178913738019169
1935,"3p3zA","HEME",10,"O",103,626,0.164536741214058
1935,"3p3zA","HEME",10,"P",0,626,0
1935,"3p3zA","HEME",10,"S",3,626,0.00479233226837061
1936,"3pc3A","HEME",10,"C",222,371,0.598382749326146
1936,"3pc3A","HEME",10,"N",75,371,0.202156334231806
1936,"3pc3A","HEME",10,"O",72,371,0.194070080862534
1936,"3pc3A","HEME",10,"P",0,371,0
1936,"3pc3A","HEME",10,"S",2,371,0.00539083557951483
1937,"3ph2A","HEME",10,"C",273,430,0.634883720930233
1937,"3ph2A","HEME",10,"N",76,430,0.176744186046512
1937,"3ph2A","HEME",10,"O",77,430,0.17906976744186
1937,"3ph2A","HEME",10,"P",0,430,0
1937,"3ph2A","HEME",10,"S",4,430,0.00930232558139535
1938,"3pmqA","HEME",10,"C",161,270,0.596296296296296
1938,"3pmqA","HEME",10,"N",51,270,0.188888888888889
1938,"3pmqA","HEME",10,"O",53,270,0.196296296296296
1938,"3pmqA","HEME",10,"P",0,270,0
1938,"3pmqA","HEME",10,"S",5,270,0.0185185185185185
1939,"3pt7B","HEME",10,"C",313,464,0.674568965517241
1939,"3pt7B","HEME",10,"N",70,464,0.150862068965517
1939,"3pt7B","HEME",10,"O",75,464,0.161637931034483
1939,"3pt7B","HEME",10,"P",0,464,0
1939,"3pt7B","HEME",10,"S",6,464,0.0129310344827586
1940,"3q08A","HEME",10,"C",378,579,0.652849740932642
1940,"3q08A","HEME",10,"N",102,579,0.176165803108808
1940,"3q08A","HEME",10,"O",96,579,0.16580310880829
1940,"3q08A","HEME",10,"P",0,579,0
1940,"3q08A","HEME",10,"S",3,579,0.00518134715025907
1941,"3qjtA","HEME",10,"C",438,666,0.657657657657658
1941,"3qjtA","HEME",10,"N",114,666,0.171171171171171
1941,"3qjtA","HEME",10,"O",111,666,0.166666666666667
1941,"3qjtA","HEME",10,"P",0,666,0
1941,"3qjtA","HEME",10,"S",3,666,0.0045045045045045
1942,"3qnsA","HEME",10,"C",369,578,0.63840830449827
1942,"3qnsA","HEME",10,"N",97,578,0.167820069204152
1942,"3qnsA","HEME",10,"O",109,578,0.188581314878893
1942,"3qnsA","HEME",10,"P",0,578,0
1942,"3qnsA","HEME",10,"S",3,578,0.00519031141868512
1943,"3qpiB","HEME",10,"C",402,617,0.651539708265802
1943,"3qpiB","HEME",10,"N",111,617,0.179902755267423
1943,"3qpiB","HEME",10,"O",102,617,0.165316045380875
1943,"3qpiB","HEME",10,"P",0,617,0
1943,"3qpiB","HEME",10,"S",2,617,0.00324149108589951
1944,"3qqrB","HEME",10,"C",311,469,0.663113006396588
1944,"3qqrB","HEME",10,"N",77,469,0.164179104477612
1944,"3qqrB","HEME",10,"O",79,469,0.168443496801706
1944,"3qqrB","HEME",10,"P",0,469,0
1944,"3qqrB","HEME",10,"S",2,469,0.00426439232409382
1945,"3qugA","HEME",10,"C",218,337,0.646884272997033
1945,"3qugA","HEME",10,"N",53,337,0.15727002967359
1945,"3qugA","HEME",10,"O",64,337,0.189910979228487
1945,"3qugA","HEME",10,"P",0,337,0
1945,"3qugA","HEME",10,"S",2,337,0.00593471810089021
1946,"3qzpB","HEME",10,"C",221,344,0.642441860465116
1946,"3qzpB","HEME",10,"N",57,344,0.165697674418605
1946,"3qzpB","HEME",10,"O",64,344,0.186046511627907
1946,"3qzpB","HEME",10,"P",0,344,0
1946,"3qzpB","HEME",10,"S",2,344,0.00581395348837209
1947,"3r9cA","HEME",10,"C",375,574,0.653310104529617
1947,"3r9cA","HEME",10,"N",101,574,0.17595818815331
1947,"3r9cA","HEME",10,"O",95,574,0.165505226480836
1947,"3r9cA","HEME",10,"P",0,574,0
1947,"3r9cA","HEME",10,"S",3,574,0.00522648083623693
1948,"3rivA","HEME",10,"C",418,625,0.6688
1948,"3rivA","HEME",10,"N",100,625,0.16
1948,"3rivA","HEME",10,"O",102,625,0.1632
1948,"3rivA","HEME",10,"P",0,625,0
1948,"3rivA","HEME",10,"S",5,625,0.008
1949,"3rtlB","HEME",10,"C",215,338,0.636094674556213
1949,"3rtlB","HEME",10,"N",55,338,0.162721893491124
1949,"3rtlB","HEME",10,"O",66,338,0.195266272189349
1949,"3rtlB","HEME",10,"P",0,338,0
1949,"3rtlB","HEME",10,"S",2,338,0.00591715976331361
1950,"3rwlA","HEME",10,"C",416,654,0.636085626911315
1950,"3rwlA","HEME",10,"N",120,654,0.18348623853211
1950,"3rwlA","HEME",10,"O",112,654,0.171253822629969
1950,"3rwlA","HEME",10,"P",0,654,0
1950,"3rwlA","HEME",10,"S",6,654,0.0091743119266055
1951,"3s1iA","HEME",10,"C",305,456,0.668859649122807
1951,"3s1iA","HEME",10,"N",75,456,0.164473684210526
1951,"3s1iA","HEME",10,"O",74,456,0.162280701754386
1951,"3s1iA","HEME",10,"P",0,456,0
1951,"3s1iA","HEME",10,"S",2,456,0.0043859649122807
1952,"3sikB","HEME",10,"C",197,307,0.641693811074919
1952,"3sikB","HEME",10,"N",54,307,0.175895765472313
1952,"3sikB","HEME",10,"O",55,307,0.179153094462541
1952,"3sikB","HEME",10,"P",0,307,0
1952,"3sikB","HEME",10,"S",1,307,0.00325732899022801
1953,"3t3zB","HEME",10,"C",409,627,0.652312599681021
1953,"3t3zB","HEME",10,"N",108,627,0.172248803827751
1953,"3t3zB","HEME",10,"O",109,627,0.17384370015949
1953,"3t3zB","HEME",10,"P",0,627,0
1953,"3t3zB","HEME",10,"S",1,627,0.00159489633173844
1954,"3t6dA","HEME",10,"C",371,570,0.650877192982456
1954,"3t6dA","HEME",10,"N",93,570,0.163157894736842
1954,"3t6dA","HEME",10,"O",96,570,0.168421052631579
1954,"3t6dA","HEME",10,"P",0,570,0
1954,"3t6dA","HEME",10,"S",10,570,0.0175438596491228
1955,"3tf8B","HEME",10,"C",374,565,0.661946902654867
1955,"3tf8B","HEME",10,"N",94,565,0.166371681415929
1955,"3tf8B","HEME",10,"O",92,565,0.16283185840708
1955,"3tf8B","HEME",10,"P",0,565,0
1955,"3tf8B","HEME",10,"S",5,565,0.00884955752212389
1956,"3tktA","HEME",10,"C",428,666,0.642642642642643
1956,"3tktA","HEME",10,"N",119,666,0.178678678678679
1956,"3tktA","HEME",10,"O",115,666,0.172672672672673
1956,"3tktA","HEME",10,"P",0,666,0
1956,"3tktA","HEME",10,"S",4,666,0.00600600600600601
1957,"3tm9A","HEME",10,"C",281,423,0.664302600472813
1957,"3tm9A","HEME",10,"N",67,423,0.15839243498818
1957,"3tm9A","HEME",10,"O",74,423,0.174940898345154
1957,"3tm9A","HEME",10,"P",0,423,0
1957,"3tm9A","HEME",10,"S",1,423,0.00236406619385343
1958,"3u8pB","HEME",10,"C",362,586,0.617747440273038
1958,"3u8pB","HEME",10,"N",108,586,0.184300341296928
1958,"3u8pB","HEME",10,"O",112,586,0.191126279863481
1958,"3u8pB","HEME",10,"P",0,586,0
1958,"3u8pB","HEME",10,"S",4,586,0.0068259385665529
1959,"3ubrA","HEME",10,"C",306,493,0.620689655172414
1959,"3ubrA","HEME",10,"N",92,493,0.186612576064909
1959,"3ubrA","HEME",10,"O",88,493,0.178498985801217
1959,"3ubrA","HEME",10,"P",0,493,0
1959,"3ubrA","HEME",10,"S",7,493,0.0141987829614604
1960,"3ucpA","HEME",10,"C",321,516,0.622093023255814
1960,"3ucpA","HEME",10,"N",93,516,0.180232558139535
1960,"3ucpA","HEME",10,"O",96,516,0.186046511627907
1960,"3ucpA","HEME",10,"P",0,516,0
1960,"3ucpA","HEME",10,"S",6,516,0.0116279069767442
1961,"3ut2A","HEME",10,"C",429,653,0.656967840735069
1961,"3ut2A","HEME",10,"N",108,653,0.165390505359877
1961,"3ut2A","HEME",10,"O",112,653,0.171516079632466
1961,"3ut2A","HEME",10,"P",0,653,0
1961,"3ut2A","HEME",10,"S",4,653,0.00612557427258806
1962,"3vliA","HEME",10,"C",445,675,0.659259259259259
1962,"3vliA","HEME",10,"N",108,675,0.16
1962,"3vliA","HEME",10,"O",117,675,0.173333333333333
1962,"3vliA","HEME",10,"P",0,675,0
1962,"3vliA","HEME",10,"S",5,675,0.00740740740740741
1963,"3vlmA","HEME",10,"C",439,657,0.668188736681887
1963,"3vlmA","HEME",10,"N",104,657,0.158295281582953
1963,"3vlmA","HEME",10,"O",110,657,0.167427701674277
1963,"3vlmA","HEME",10,"P",0,657,0
1963,"3vlmA","HEME",10,"S",4,657,0.0060882800608828
1964,"3volA","HEME",10,"C",321,486,0.660493827160494
1964,"3volA","HEME",10,"N",87,486,0.179012345679012
1964,"3volA","HEME",10,"O",75,486,0.154320987654321
1964,"3volA","HEME",10,"P",0,486,0
1964,"3volA","HEME",10,"S",3,486,0.00617283950617284
1965,"3vp5A","HEME",10,"C",355,528,0.672348484848485
1965,"3vp5A","HEME",10,"N",86,528,0.162878787878788
1965,"3vp5A","HEME",10,"O",87,528,0.164772727272727
1965,"3vp5A","HEME",10,"P",0,528,0
1965,"3vp5A","HEME",10,"S",0,528,0
1966,"3vreB","HEME",10,"C",309,450,0.686666666666667
1966,"3vreB","HEME",10,"N",73,450,0.162222222222222
1966,"3vreB","HEME",10,"O",68,450,0.151111111111111
1966,"3vreB","HEME",10,"P",0,450,0
1966,"3vreB","HEME",10,"S",0,450,0
1967,"3w2zA","HEME",10,"C",295,444,0.664414414414414
1967,"3w2zA","HEME",10,"N",72,444,0.162162162162162
1967,"3w2zA","HEME",10,"O",76,444,0.171171171171171
1967,"3w2zA","HEME",10,"P",0,444,0
1967,"3w2zA","HEME",10,"S",1,444,0.00225225225225225
1968,"3wctA","HEME",10,"C",304,451,0.674057649667406
1968,"3wctA","HEME",10,"N",78,451,0.172949002217295
1968,"3wctA","HEME",10,"O",69,451,0.152993348115299
1968,"3wctA","HEME",10,"P",0,451,0
1968,"3wctA","HEME",10,"S",0,451,0
1969,"3wctB","HEME",10,"C",299,458,0.652838427947598
1969,"3wctB","HEME",10,"N",82,458,0.179039301310044
1969,"3wctB","HEME",10,"O",74,458,0.161572052401747
1969,"3wctB","HEME",10,"P",0,458,0
1969,"3wctB","HEME",10,"S",3,458,0.00655021834061135
1970,"3wctC","HEME",10,"C",310,473,0.6553911205074
1970,"3wctC","HEME",10,"N",84,473,0.177589852008457
1970,"3wctC","HEME",10,"O",78,473,0.164904862579281
1970,"3wctC","HEME",10,"P",0,473,0
1970,"3wctC","HEME",10,"S",1,473,0.00211416490486258
1971,"3wcuD","HEME",10,"C",314,471,0.666666666666667
1971,"3wcuD","HEME",10,"N",79,471,0.167728237791932
1971,"3wcuD","HEME",10,"O",76,471,0.16135881104034
1971,"3wcuD","HEME",10,"P",0,471,0
1971,"3wcuD","HEME",10,"S",2,471,0.00424628450106157
1972,"3wfxA","HEME",10,"C",160,247,0.647773279352227
1972,"3wfxA","HEME",10,"N",44,247,0.178137651821862
1972,"3wfxA","HEME",10,"O",42,247,0.17004048582996
1972,"3wfxA","HEME",10,"P",0,247,0
1972,"3wfxA","HEME",10,"S",1,247,0.00404858299595142
1973,"3wmmA","HEME",10,"C",275,435,0.632183908045977
1973,"3wmmA","HEME",10,"N",75,435,0.172413793103448
1973,"3wmmA","HEME",10,"O",80,435,0.183908045977011
1973,"3wmmA","HEME",10,"P",0,435,0
1973,"3wmmA","HEME",10,"S",5,435,0.0114942528735632
1974,"3x15A","HEME",10,"C",179,275,0.650909090909091
1974,"3x15A","HEME",10,"N",47,275,0.170909090909091
1974,"3x15A","HEME",10,"O",47,275,0.170909090909091
1974,"3x15A","HEME",10,"P",0,275,0
1974,"3x15A","HEME",10,"S",2,275,0.00727272727272727
1975,"3zbyB","HEME",10,"C",428,655,0.653435114503817
1975,"3zbyB","HEME",10,"N",109,655,0.166412213740458
1975,"3zbyB","HEME",10,"O",113,655,0.172519083969466
1975,"3zbyB","HEME",10,"P",0,655,0
1975,"3zbyB","HEME",10,"S",5,655,0.00763358778625954
1976,"3zhwA","HEME",10,"C",322,486,0.662551440329218
1976,"3zhwA","HEME",10,"N",81,486,0.166666666666667
1976,"3zhwA","HEME",10,"O",79,486,0.162551440329218
1976,"3zhwA","HEME",10,"P",0,486,0
1976,"3zhwA","HEME",10,"S",4,486,0.00823045267489712
1977,"3ziyA","HEME",10,"C",315,487,0.646817248459959
1977,"3ziyA","HEME",10,"N",83,487,0.170431211498973
1977,"3ziyA","HEME",10,"O",85,487,0.174537987679671
1977,"3ziyA","HEME",10,"P",0,487,0
1977,"3ziyA","HEME",10,"S",4,487,0.0082135523613963
1978,"3zjhB","HEME",10,"C",440,662,0.664652567975831
1978,"3zjhB","HEME",10,"N",109,662,0.164652567975831
1978,"3zjhB","HEME",10,"O",112,662,0.169184290030211
1978,"3zjhB","HEME",10,"P",0,662,0
1978,"3zjhB","HEME",10,"S",1,662,0.00151057401812689
1979,"4aamA","HEME",10,"C",399,647,0.616692426584235
1979,"4aamA","HEME",10,"N",120,647,0.185471406491499
1979,"4aamA","HEME",10,"O",125,647,0.193199381761978
1979,"4aamA","HEME",10,"P",0,647,0
1979,"4aamA","HEME",10,"S",3,647,0.00463678516228748
1980,"4atjB","HEME",10,"C",410,614,0.667752442996743
1980,"4atjB","HEME",10,"N",101,614,0.164495114006515
1980,"4atjB","HEME",10,"O",98,614,0.159609120521173
1980,"4atjB","HEME",10,"P",0,614,0
1980,"4atjB","HEME",10,"S",5,614,0.00814332247557003
1981,"4b2nA","HEME",10,"C",457,717,0.637377963737796
1981,"4b2nA","HEME",10,"N",128,717,0.178521617852162
1981,"4b2nA","HEME",10,"O",129,717,0.179916317991632
1981,"4b2nA","HEME",10,"P",0,717,0
1981,"4b2nA","HEME",10,"S",3,717,0.00418410041841004
1982,"4b2yA","HEME",10,"C",401,619,0.647819063004846
1982,"4b2yA","HEME",10,"N",109,619,0.176090468497577
1982,"4b2yA","HEME",10,"O",107,619,0.172859450726979
1982,"4b2yA","HEME",10,"P",0,619,0
1982,"4b2yA","HEME",10,"S",2,619,0.00323101777059774
1983,"4b4yA","HEME",10,"C",290,442,0.656108597285068
1983,"4b4yA","HEME",10,"N",71,442,0.160633484162896
1983,"4b4yA","HEME",10,"O",76,442,0.171945701357466
1983,"4b4yA","HEME",10,"P",0,442,0
1983,"4b4yA","HEME",10,"S",5,442,0.0113122171945701
1984,"4b7fA","HEME",10,"C",407,621,0.655394524959742
1984,"4b7fA","HEME",10,"N",111,621,0.178743961352657
1984,"4b7fA","HEME",10,"O",102,621,0.164251207729469
1984,"4b7fA","HEME",10,"P",0,621,0
1984,"4b7fA","HEME",10,"S",1,621,0.00161030595813205
1985,"4b8nB","HEME",10,"C",227,338,0.671597633136095
1985,"4b8nB","HEME",10,"N",54,338,0.159763313609467
1985,"4b8nB","HEME",10,"O",55,338,0.162721893491124
1985,"4b8nB","HEME",10,"P",0,338,0
1985,"4b8nB","HEME",10,"S",2,338,0.00591715976331361
1986,"4bf4D","HEME",10,"C",401,622,0.644694533762058
1986,"4bf4D","HEME",10,"N",114,622,0.183279742765273
1986,"4bf4D","HEME",10,"O",102,622,0.163987138263666
1986,"4bf4D","HEME",10,"P",0,622,0
1986,"4bf4D","HEME",10,"S",5,622,0.00803858520900321
1987,"4bjaA","HEME",10,"C",326,478,0.682008368200837
1987,"4bjaA","HEME",10,"N",80,478,0.167364016736402
1987,"4bjaA","HEME",10,"O",70,478,0.146443514644351
1987,"4bjaA","HEME",10,"P",0,478,0
1987,"4bjaA","HEME",10,"S",2,478,0.00418410041841004
1988,"4bwiA","HEME",10,"C",363,557,0.651705565529623
1988,"4bwiA","HEME",10,"N",98,557,0.175942549371634
1988,"4bwiA","HEME",10,"O",94,557,0.168761220825853
1988,"4bwiA","HEME",10,"P",0,557,0
1988,"4bwiA","HEME",10,"S",2,557,0.00359066427289048
1989,"4c0nA","HEME",10,"C",365,542,0.673431734317343
1989,"4c0nA","HEME",10,"N",89,542,0.164206642066421
1989,"4c0nA","HEME",10,"O",85,542,0.156826568265683
1989,"4c0nA","HEME",10,"P",0,542,0
1989,"4c0nA","HEME",10,"S",3,542,0.0055350553505535
1990,"4cabA","HEME",10,"C",396,614,0.644951140065147
1990,"4cabA","HEME",10,"N",102,614,0.166123778501629
1990,"4cabA","HEME",10,"O",114,614,0.185667752442997
1990,"4cabA","HEME",10,"P",0,614,0
1990,"4cabA","HEME",10,"S",2,614,0.00325732899022801
