"site_index","site_id","label","threshold","total_atoms","n_non_CON","pct_non_CON","elements_non_CON_present"
2080,"4y7sA","HEME",10,264,4,1.51515151515152,"S"
2081,"4ympB","HEME",10,305,2,0.655737704918033,"S"
2082,"4yt3A","HEME",10,594,4,0.673400673400673,"S"
2083,"4zgxJ","HEME",10,599,3,0.500834724540901,"S"
2084,"4zvbA","HEME",10,497,4,0.804828973843058,"S"
2085,"5a13B","HEME",10,580,1,0.172413793103448,"S"
2086,"5akpA","HEME",10,559,4,0.715563506261181,"S"
2087,"5aqdA","HEME",10,265,3,1.13207547169811,"S"
2088,"5aqdM","HEME",10,338,5,1.4792899408284,"S"
2089,"5aurA","HEME",10,341,1,0.293255131964809,"S"
2090,"5b3iA","HEME",10,527,5,0.94876660341556,"S"
2091,"5b3vB","HEME",10,409,2,0.488997555012225,"S"
2092,"5b50A","HEME",10,350,1,0.285714285714286,"S"
2093,"5b6qA","HEME",10,428,7,1.63551401869159,"S"
2094,"5bv2B","HEME",10,619,0,0,""
2095,"5bv5A","HEME",10,524,0,0,""
2096,"5c2vC","HEME",10,613,4,0.65252854812398,"S"
2097,"5d1vA","HEME",10,563,3,0.532859680284192,"S"
2098,"5de0C","HEME",10,579,5,0.863557858376511,"S"
2099,"5dfxA","HEME",10,469,1,0.213219616204691,"S"
2100,"5f1aA","HEME",10,567,3,0.529100529100529,"S"
2101,"5f6zA","HEME",10,534,3,0.561797752808989,"S"
2102,"5ff1B","HEME",10,671,2,0.29806259314456,"S"
2103,"5foiA","HEME",10,618,6,0.970873786407767,"S"
2104,"5fujA","HEME",10,655,3,0.458015267175573,"S"
2105,"5fygA","HEME",10,653,10,1.53139356814701,"S"
2106,"5gj3A","HEME",10,293,1,0.341296928327645,"S"
2107,"5gweA","HEME",10,638,3,0.470219435736677,"S"
2108,"5hh3B","HEME",10,617,4,0.648298217179903,"S"
2109,"5irvC","HEME",10,602,4,0.664451827242525,"S"
2110,"5jggA","HEME",10,464,1,0.21551724137931,"S"
2111,"5jnzB","HEME",10,444,1,0.225225225225225,"S"
2112,"5k8zB","HEME",10,589,2,0.33955857385399,"S"
2113,"5kyoA","HEME",10,631,7,1.10935023771791,"S"
2114,"5kzlA","HEME",10,456,1,0.219298245614035,"S"
2115,"5l8rE","HEME",10,346,0,0,""
2116,"5l91A","HEME",10,640,5,0.78125,"S"
2117,"5llyC","HEME",10,695,7,1.00719424460432,"S"
2118,"5lo9A","HEME",10,629,8,1.27186009538951,"S"
2119,"5loqC","HEME",10,550,4,0.727272727272727,"S"
2120,"5lthA","HEME",10,603,6,0.995024875621891,"S"
2121,"5mapB","HEME",10,611,5,0.818330605564648,"S"
2122,"5mg1A","HEME",10,668,6,0.898203592814371,"S"
2123,"5o0tA","HEME",10,424,4,0.943396226415094,"S"
2124,"5o1lB","HEME",10,585,3,0.512820512820513,"S"
2125,"5oheF","HEME",10,461,4,0.86767895878525,"S"
2126,"5t2kB","HEME",10,543,6,1.10497237569061,"S"
2127,"5ti9C","HEME",10,559,4,0.715563506261181,"S"
2128,"5tiaD","HEME",10,605,4,0.661157024793388,"S"
2129,"5v3uA","HEME",10,503,3,0.596421471172962,"S"
2130,"5vbuA","HEME",10,614,5,0.814332247557003,"S"
2131,"5vcgA","HEME",10,596,5,0.838926174496644,"S"
2132,"5x24A","HEME",10,600,2,0.333333333333333,"S"
2133,"5xnlC","HEME",10,316,3,0.949367088607595,"S"
2134,"5xnlD","HEME",10,393,1,0.254452926208651,"S"
2135,"5xnlV","HEME",10,262,1,0.381679389312977,"S"
2136,"5xnlW","HEME",10,296,1,0.337837837837838,"S"
2137,"5xnmA","HEME",10,309,2,0.647249190938511,"S"
2138,"5y1iA","HEME",10,601,4,0.665557404326123,"S"
2139,"5y8aA","HEME",10,240,1,0.416666666666667,"S"
2140,"154lA","CONTROL",10,334,1,0.29940119760479,"S"
2141,"1a3gB","CONTROL",10,364,1,0.274725274725275,"S"
2142,"1a4iB","CONTROL",10,377,5,1.3262599469496,"S"
2143,"1a5iA","CONTROL",10,382,4,1.04712041884817,"S"
2144,"1a8tA","CONTROL",10,329,2,0.60790273556231,"S"
2145,"1af7A","CONTROL",10,492,2,0.40650406504065,"S"
2146,"1aimA","CONTROL",10,300,4,1.33333333333333,"S"
2147,"1alwB","CONTROL",10,238,1,0.420168067226891,"S"
2148,"1apuA","CONTROL",10,473,0,0,""
2149,"1aqcC","CONTROL",10,392,0,0,""
2150,"1avpA","CONTROL",10,464,5,1.07758620689655,"S"
2151,"1awbA","CONTROL",10,359,1,0.278551532033426,"S"
2152,"1aymA","CONTROL",10,444,3,0.675675675675676,"S"
2153,"1ayxA","CONTROL",10,314,0,0,""
2154,"1b25C","CONTROL",10,477,6,1.25786163522013,"S"
2155,"1b2iA","CONTROL",10,175,0,0,""
2156,"1b4uB","CONTROL",10,254,0,0,""
2157,"1b5jA","CONTROL",10,583,3,0.514579759862779,"S"
2158,"1b8hB","CONTROL",10,354,2,0.564971751412429,"S"
2159,"1bagA","CONTROL",10,500,0,0,""
2160,"1bckA","CONTROL",10,354,3,0.847457627118644,"S"
2161,"1bdaA","CONTROL",10,418,5,1.19617224880383,"S"
2162,"1be9A","CONTROL",10,307,0,0,""
2163,"1bevA","CONTROL",10,445,5,1.12359550561798,"S"
2164,"1bh6A","CONTROL",10,430,2,0.465116279069767,"S"
2165,"1bkcA","CONTROL",10,324,2,0.617283950617284,"S"
2166,"1bobA","CONTROL",10,442,1,0.226244343891403,"S"
2167,"1booA","CONTROL",10,431,3,0.696055684454756,"S"
2168,"1c21A","CONTROL",10,344,5,1.45348837209302,"S"
2169,"1c3sA","CONTROL",10,368,2,0.543478260869565,"S"
2170,"1c3xA","CONTROL",10,281,2,0.711743772241993,"S"
2171,"1c5fA","CONTROL",10,349,3,0.859598853868195,"S"
2172,"1c7sA","CONTROL",10,502,0,0,""
2173,"1cebA","CONTROL",10,209,1,0.478468899521531,"S"
2174,"1cguA","CONTROL",10,392,1,0.255102040816327,"S"
2175,"1chmB","CONTROL",10,291,1,0.343642611683849,"S"
2176,"1cm0A","CONTROL",10,363,4,1.10192837465565,"S"
2177,"1ctuA","CONTROL",10,296,5,1.68918918918919,"S"
2178,"1cvrA","CONTROL",10,324,4,1.23456790123457,"S"
2179,"1cy6A","CONTROL",10,334,0,0,""
2180,"1cynA","CONTROL",10,354,2,0.564971751412429,"S"
2181,"1cziA","CONTROL",10,490,0,0,""
2182,"1d00D","CONTROL",10,328,3,0.914634146341463,"S"
2183,"1d9uA","CONTROL",10,386,0,0,""
2184,"1ddlC","CONTROL",10,301,0,0,""
2185,"1dl5A","CONTROL",10,501,4,0.798403193612774,"S"
2186,"1dppC","CONTROL",10,347,2,0.576368876080692,"S"
2187,"1ds1A","CONTROL",10,351,2,0.56980056980057,"S"
2188,"1dtdA","CONTROL",10,321,2,0.623052959501558,"S"
2189,"1dtpA","CONTROL",10,458,0,0,""
2190,"1e4nB","CONTROL",10,364,1,0.274725274725275,"S"
2191,"1e5iA","CONTROL",10,343,3,0.87463556851312,"S"
2192,"1e6aB","CONTROL",10,308,0,0,""
2193,"1ecqD","CONTROL",10,394,3,0.761421319796954,"S"
2194,"1ef9A","CONTROL",10,414,2,0.483091787439614,"S"
2195,"1ei6D","CONTROL",10,289,2,0.692041522491349,"S"
2196,"1ejeA","CONTROL",10,451,2,0.443458980044346,"S"
2197,"1ek2A","CONTROL",10,514,5,0.972762645914397,"S"
2198,"1emjC","CONTROL",10,302,1,0.33112582781457,"S"
2199,"1eobB","CONTROL",10,257,1,0.389105058365759,"S"
2200,"1eseA","CONTROL",10,327,3,0.91743119266055,"S"
2201,"1ev1A","CONTROL",10,479,4,0.835073068893528,"S"
2202,"1f0xB","CONTROL",10,720,5,0.694444444444444,"S"
2203,"1f1vA","CONTROL",10,401,0,0,""
2204,"1f2pA","CONTROL",10,303,1,0.33003300330033,"S"
2205,"1f3lA","CONTROL",10,502,4,0.796812749003984,"S"
2206,"1f4cB","CONTROL",10,355,4,1.12676056338028,"S"
2207,"1f8iC","CONTROL",10,302,1,0.33112582781457,"S"
2208,"1fayH","CONTROL",10,234,0,0,""
2209,"1fbdA","CONTROL",10,338,1,0.29585798816568,"S"
2210,"1fboA","CONTROL",10,404,3,0.742574257425743,"S"
2211,"1ffvC","CONTROL",10,635,4,0.62992125984252,"S"
2212,"1fnzA","CONTROL",10,238,1,0.420168067226891,"S"
2213,"1fo0A","CONTROL",10,683,3,0.439238653001464,"S"
2214,"1fo2A","CONTROL",10,342,0,0,""
2215,"1fpnA","CONTROL",10,451,3,0.665188470066519,"S"
2216,"1fpqA","CONTROL",10,349,2,0.573065902578797,"S"
2217,"1furB","CONTROL",10,203,2,0.985221674876847,"S"
2218,"1fvgA","CONTROL",10,198,3,1.51515151515152,"S"
2219,"1fw9A","CONTROL",10,327,2,0.611620795107034,"S"
2220,"1fy7A","CONTROL",10,442,3,0.678733031674208,"S"
2221,"1g0hB","CONTROL",10,334,2,0.598802395209581,"S"
2222,"1g1rC","CONTROL",10,157,0,0,""
2223,"1g60B","CONTROL",10,441,6,1.36054421768707,"S"
2224,"1gecA","CONTROL",10,358,3,0.837988826815642,"S"
2225,"1gffA","CONTROL",10,580,2,0.344827586206897,"S"
2226,"1gklA","CONTROL",10,243,2,0.823045267489712,"S"
2227,"1gnyA","CONTROL",10,264,0,0,""
2228,"1gq2K","CONTROL",10,599,0,0,""
2229,"1gt6A","CONTROL",10,365,0,0,""
2230,"1gxbC","CONTROL",10,299,0,0,""
2231,"1h2cA","CONTROL",10,173,0,0,""
2232,"1h41B","CONTROL",10,325,0,0,""
2233,"1h4hC","CONTROL",10,368,1,0.271739130434783,"S"
2234,"1h6eA","CONTROL",10,385,1,0.25974025974026,"S"
2235,"1h6hA","CONTROL",10,226,1,0.442477876106195,"S"
2236,"1h6wA","CONTROL",10,406,5,1.23152709359606,"S"
2237,"1h8pA","CONTROL",10,197,4,2.03045685279188,"S"
2238,"1ho3B","CONTROL",10,249,4,1.60642570281124,"S"
2239,"1horB","CONTROL",10,378,3,0.793650793650794,"S"
2240,"1hshA","CONTROL",10,229,1,0.436681222707424,"S"
2241,"1hyiA","CONTROL",10,207,1,0.483091787439614,"S"
2242,"1i0rA","CONTROL",10,436,4,0.91743119266055,"S"
2243,"1i19B","CONTROL",10,720,5,0.694444444444444,"S"
2244,"1i1qA","CONTROL",10,354,2,0.564971751412429,"S"
2245,"1i2kA","CONTROL",10,348,7,2.01149425287356,"S"
2246,"1i3sB","CONTROL",10,263,5,1.90114068441065,"S"
2247,"1i7sC","CONTROL",10,337,4,1.18694362017804,"S"
2248,"1ia7A","CONTROL",10,283,0,0,""
2249,"1ib1G","CONTROL",10,515,5,0.970873786407767,"S"
2250,"1iktA","CONTROL",10,386,3,0.77720207253886,"S"
2251,"1iooA","CONTROL",10,218,1,0.458715596330275,"S"
2252,"1issB","CONTROL",10,291,0,0,""
2253,"1it7A","CONTROL",10,315,1,0.317460317460317,"S"
2254,"1j0kA","CONTROL",10,385,3,0.779220779220779,"S"
2255,"1j0nA","CONTROL",10,316,1,0.316455696202532,"S"
2256,"1j12C","CONTROL",10,398,4,1.00502512562814,"S"
2257,"1j1wB","CONTROL",10,605,2,0.330578512396694,"S"
2258,"1j2qL","CONTROL",10,289,1,0.346020761245675,"S"
2259,"1j36B","CONTROL",10,481,1,0.207900207900208,"S"
2260,"1j71A","CONTROL",10,315,0,0,""
2261,"1jdxA","CONTROL",10,315,5,1.58730158730159,"S"
2262,"1jgiA","CONTROL",10,463,2,0.431965442764579,"S"
2263,"1jibB","CONTROL",10,432,3,0.694444444444444,"S"
2264,"1jmuB","CONTROL",10,250,1,0.4,"S"
2265,"1js4A","CONTROL",10,397,0,0,""
2266,"1jslB","CONTROL",10,279,3,1.0752688172043,"S"
2267,"1jxnD","CONTROL",10,250,0,0,""
2268,"1jxzC","CONTROL",10,431,5,1.16009280742459,"S"
2269,"1k0eB","CONTROL",10,388,1,0.257731958762887,"S"
2270,"1k0gA","CONTROL",10,400,2,0.5,"S"
2271,"1k1wA","CONTROL",10,325,0,0,""
2272,"1k1yA","CONTROL",10,522,2,0.383141762452107,"S"
2273,"1k39C","CONTROL",10,499,0,0,""
2274,"1k9fA","CONTROL",10,407,2,0.491400491400491,"S"
2275,"1k9iH","CONTROL",10,278,0,0,""
2276,"1kapA","CONTROL",10,383,1,0.261096605744125,"S"
2277,"1kdzA","CONTROL",10,491,2,0.407331975560081,"S"
2278,"1kecB","CONTROL",10,287,1,0.348432055749129,"S"
2279,"1kkrB","CONTROL",10,332,1,0.301204819277108,"S"
2280,"1knfA","CONTROL",10,336,3,0.892857142857143,"S"
2281,"1kq0A","CONTROL",10,336,3,0.892857142857143,"S"
2282,"1kxhA","CONTROL",10,405,0,0,""
2283,"1kyfA","CONTROL",10,215,0,0,""
2284,"1l1yE","CONTROL",10,411,0,0,""
2285,"1la3A","CONTROL",10,371,0,0,""
2286,"1lbzA","CONTROL",10,335,1,0.298507462686567,"S"
2287,"1lf9A","CONTROL",10,474,0,0,""
2288,"1lmpA","CONTROL",10,351,4,1.13960113960114,"S"
2289,"1lopA","CONTROL",10,278,2,0.719424460431655,"S"
2290,"1lqyA","CONTROL",10,381,4,1.0498687664042,"S"
2291,"1lryA","CONTROL",10,368,5,1.35869565217391,"S"
2292,"1ltmA","CONTROL",10,269,2,0.743494423791822,"S"
2293,"1lu2B","CONTROL",10,242,0,0,""
2294,"1lv8B","CONTROL",10,340,4,1.17647058823529,"S"
2295,"1lwuB","CONTROL",10,345,4,1.15942028985507,"S"
2296,"1lwwC","CONTROL",10,319,4,1.25391849529781,"S"
2297,"1lxkA","CONTROL",10,506,1,0.197628458498024,"S"
2298,"1lxmA","CONTROL",10,578,1,0.173010380622837,"S"
2299,"1ly2A","CONTROL",10,186,1,0.53763440860215,"S"
2300,"1lzyA","CONTROL",10,306,4,1.30718954248366,"S"
2301,"1m01A","CONTROL",10,385,2,0.519480519480519,"S"
2302,"1m0sB","CONTROL",10,285,3,1.05263157894737,"S"
2303,"1m21A","CONTROL",10,505,2,0.396039603960396,"S"
2304,"1m2xA","CONTROL",10,247,2,0.809716599190283,"S"
2305,"1m4uA","CONTROL",10,215,7,3.25581395348837,"S"
2306,"1m6dA","CONTROL",10,342,7,2.04678362573099,"S"
2307,"1m72A","CONTROL",10,453,4,0.883002207505519,"S"
2308,"1m7eA","CONTROL",10,419,1,0.238663484486873,"S"
2309,"1maaC","CONTROL",10,436,1,0.229357798165138,"S"
2310,"1mc0A","CONTROL",10,409,2,0.488997555012225,"S"
2311,"1mhcA","CONTROL",10,654,4,0.611620795107034,"S"
2312,"1mskA","CONTROL",10,377,2,0.530503978779841,"S"
2313,"1n1yA","CONTROL",10,378,2,0.529100529100529,"S"
2314,"1n24A","CONTROL",10,475,1,0.210526315789474,"S"
2315,"1n2xA","CONTROL",10,496,1,0.201612903225806,"S"
2316,"1n3qB","CONTROL",10,234,0,0,""
2317,"1n47A","CONTROL",10,230,0,0,""
2318,"1n61C","CONTROL",10,622,4,0.643086816720257,"S"
2319,"1n6cA","CONTROL",10,376,0,0,""
2320,"1n71B","CONTROL",10,414,2,0.483091787439614,"S"
2321,"1n73F","CONTROL",10,375,3,0.8,"S"
2322,"1nh6A","CONTROL",10,753,1,0.132802124833997,"S"
2323,"1njuC","CONTROL",10,408,2,0.490196078431373,"S"
2324,"1nltA","CONTROL",10,289,0,0,""
2325,"1nopD","CONTROL",10,327,1,0.305810397553517,"S"
2326,"1npzA","CONTROL",10,378,4,1.05820105820106,"S"
2327,"1ns8B","CONTROL",10,306,0,0,""
2328,"1nw7A","CONTROL",10,371,4,1.07816711590296,"S"
2329,"1nx8A","CONTROL",10,340,1,0.294117647058824,"S"
2330,"1o5wA","CONTROL",10,1062,11,1.03578154425612,"S"
2331,"1o70A","CONTROL",10,238,2,0.840336134453782,"S"
2332,"1o8bB","CONTROL",10,302,1,0.33112582781457,"S"
2333,"1o8sA","CONTROL",10,198,0,0,""
2334,"1oa3A","CONTROL",10,193,0,0,""
2335,"1oc1A","CONTROL",10,503,1,0.198807157057654,"S"
2336,"1oclA","CONTROL",10,316,1,0.316455696202532,"S"
2337,"1ocuA","CONTROL",10,229,0,0,""
2338,"1of4A","CONTROL",10,282,1,0.354609929078014,"S"
2339,"1ofiD","CONTROL",10,307,3,0.977198697068404,"S"
2340,"1ogoA","CONTROL",10,299,0,0,""
2341,"1oijC","CONTROL",10,276,0,0,""
2342,"1olmB","CONTROL",10,626,3,0.479233226837061,"S"
2343,"1onxA","CONTROL",10,323,0,0,""
2344,"1oopA","CONTROL",10,489,5,1.02249488752556,"S"
2345,"1otjB","CONTROL",10,314,0,0,""
2346,"1ox5A","CONTROL",10,494,3,0.607287449392713,"S"
2347,"1p0yC","CONTROL",10,402,0,0,""
2348,"1p42B","CONTROL",10,377,0,0,""
2349,"1p5rB","CONTROL",10,496,4,0.806451612903226,"S"
2350,"1p6eA","CONTROL",10,409,1,0.244498777506112,"S"
2351,"1p7wA","CONTROL",10,435,2,0.459770114942529,"S"
2352,"1padA","CONTROL",10,308,3,0.974025974025974,"S"
2353,"1pcmA","CONTROL",10,371,2,0.539083557951482,"S"
2354,"1pegA","CONTROL",10,382,4,1.04712041884817,"S"
2355,"1pgoA","CONTROL",10,460,4,0.869565217391304,"S"
2356,"1pnfA","CONTROL",10,339,0,0,""
2357,"1ppiA","CONTROL",10,534,2,0.374531835205993,"S"
2358,"1pq7A","CONTROL",10,324,6,1.85185185185185,"S"
2359,"1pqpA","CONTROL",10,267,2,0.749063670411985,"S"
2360,"1psoA","CONTROL",10,482,2,0.4149377593361,"S"
2361,"1pz2A","CONTROL",10,321,2,0.623052959501558,"S"
2362,"1pz4A","CONTROL",10,423,5,1.18203309692671,"S"
2363,"1q33A","CONTROL",10,276,1,0.36231884057971,"S"
2364,"1q51G","CONTROL",10,384,1,0.260416666666667,"S"
2365,"1q6iB","CONTROL",10,336,0,0,""
2366,"1q8aB","CONTROL",10,287,3,1.04529616724739,"S"
2367,"1qapB","CONTROL",10,246,1,0.40650406504065,"S"
2368,"1qd1A","CONTROL",10,550,2,0.363636363636364,"S"
2369,"1qdqA","CONTROL",10,422,6,1.4218009478673,"S"
2370,"1qf1A","CONTROL",10,407,1,0.245700245700246,"S"
2371,"1qltA","CONTROL",10,760,5,0.657894736842105,"S"
2372,"1qngA","CONTROL",10,373,3,0.804289544235925,"S"
2373,"1qooD","CONTROL",10,241,1,0.4149377593361,"S"
2374,"1qpqA","CONTROL",10,264,0,0,""
2375,"1qs0A","CONTROL",10,337,0,0,""
2376,"1qs8A","CONTROL",10,504,3,0.595238095238095,"S"
2377,"1qsrA","CONTROL",10,404,4,0.99009900990099,"S"
2378,"1qu2B","CONTROL",10,503,3,0.596421471172962,"S"
2379,"1qxwA","CONTROL",10,394,2,0.50761421319797,"S"
2380,"1qzzA","CONTROL",10,453,5,1.1037527593819,"S"
2381,"1r17A","CONTROL",10,635,1,0.15748031496063,"S"
2382,"1r1aA","CONTROL",10,402,2,0.497512437810945,"S"
2383,"1r4wB","CONTROL",10,336,4,1.19047619047619,"S"
2384,"1rakA","CONTROL",10,371,0,0,""
2385,"1redB","CONTROL",10,330,0,0,""
2386,"1remA","CONTROL",10,293,4,1.36518771331058,"S"
2387,"1rm6E","CONTROL",10,607,1,0.164744645799012,"S"
2388,"1rq5A","CONTROL",10,532,2,0.37593984962406,"S"
2389,"1rr2A","CONTROL",10,257,2,0.778210116731518,"S"
2390,"1rs0A","CONTROL",10,270,5,1.85185185185185,"S"
2391,"1rtvA","CONTROL",10,280,1,0.357142857142857,"S"
2392,"1rwcA","CONTROL",10,389,0,0,""
2393,"1rxuF","CONTROL",10,339,4,1.17994100294985,"S"
2394,"1rxzA","CONTROL",10,382,2,0.523560209424084,"S"
2395,"1rz0F","CONTROL",10,437,0,0,""
2396,"1s0iA","CONTROL",10,449,0,0,""
2397,"1s4vB","CONTROL",10,308,5,1.62337662337662,"S"
2398,"1s7lA","CONTROL",10,424,2,0.471698113207547,"S"
2399,"1sbfA","CONTROL",10,214,0,0,""
2400,"1sfqD","CONTROL",10,460,6,1.30434782608696,"S"
2401,"1sftB","CONTROL",10,359,4,1.1142061281337,"S"
2402,"1sfyC","CONTROL",10,232,0,0,""
2403,"1sg4B","CONTROL",10,552,5,0.905797101449275,"S"
2404,"1sioC","CONTROL",10,377,0,0,""
2405,"1siqA","CONTROL",10,495,2,0.404040404040404,"S"
2406,"1smrC","CONTROL",10,679,1,0.147275405007364,"S"
2407,"1so0A","CONTROL",10,313,1,0.319488817891374,"S"
2408,"1sojB","CONTROL",10,371,1,0.269541778975741,"S"
2409,"1sqfA","CONTROL",10,418,5,1.19617224880383,"S"
2410,"1szoE","CONTROL",10,342,1,0.292397660818713,"S"
2411,"1szzA","CONTROL",10,429,2,0.466200466200466,"S"
2412,"1t2wA","CONTROL",10,375,0,0,""
2413,"1t3qF","CONTROL",10,593,3,0.505902192242833,"S"
2414,"1t47B","CONTROL",10,436,2,0.458715596330275,"S"
2415,"1t7oA","CONTROL",10,316,1,0.316455696202532,"S"
2416,"1tg6A","CONTROL",10,268,3,1.11940298507463,"S"
2417,"1ti1A","CONTROL",10,307,4,1.30293159609121,"S"
2418,"1tj4A","CONTROL",10,348,0,0,""
2419,"1tk2A","CONTROL",10,370,1,0.27027027027027,"S"
2420,"1tl9A","CONTROL",10,362,3,0.828729281767956,"S"
2421,"1tveB","CONTROL",10,374,0,0,""
2422,"1twiC","CONTROL",10,362,2,0.552486187845304,"S"
2423,"1tywA","CONTROL",10,552,0,0,""
2424,"1u1xA","CONTROL",10,365,3,0.821917808219178,"S"
2425,"1u2zB","CONTROL",10,486,3,0.617283950617284,"S"
2426,"1u4gA","CONTROL",10,411,2,0.48661800486618,"S"
2427,"1u5bA","CONTROL",10,365,3,0.821917808219178,"S"
2428,"1ucaA","CONTROL",10,288,2,0.694444444444444,"S"
2429,"1uefA","CONTROL",10,359,2,0.557103064066852,"S"
2430,"1ugyC","CONTROL",10,192,0,0,""
2431,"1uhvD","CONTROL",10,318,1,0.314465408805031,"S"
2432,"1ukmB","CONTROL",10,134,2,1.49253731343284,"S"
2433,"1umbA","CONTROL",10,375,1,0.266666666666667,"S"
2434,"1uqsA","CONTROL",10,861,6,0.696864111498258,"S"
2435,"1uscB","CONTROL",10,465,1,0.21505376344086,"S"
2436,"1uu5A","CONTROL",10,436,3,0.688073394495413,"S"
2437,"1uwsB","CONTROL",10,353,1,0.28328611898017,"S"
2438,"1uy2A","CONTROL",10,213,0,0,""
2439,"1uz0A","CONTROL",10,229,0,0,""
2440,"1v2bB","CONTROL",10,226,0,0,""
2441,"1v30A","CONTROL",10,365,0,0,""
2442,"1v3hA","CONTROL",10,612,5,0.816993464052288,"S"
2443,"1v3lB","CONTROL",10,482,1,0.20746887966805,"S"
2444,"1v6jC","CONTROL",10,219,0,0,""
2445,"1v9nA","CONTROL",10,548,0,0,""
2446,"1v9tB","CONTROL",10,323,2,0.619195046439629,"S"
2447,"1vbpA","CONTROL",10,212,0,0,""
2448,"1vd3A","CONTROL",10,291,2,0.687285223367698,"S"
2449,"1vdnA","CONTROL",10,332,3,0.903614457831325,"S"
2450,"1vfhA","CONTROL",10,362,2,0.552486187845304,"S"
2451,"1vmkA","CONTROL",10,243,4,1.64609053497942,"S"
2452,"1vrlC","CONTROL",10,324,0,0,""
2453,"1vsgA","CONTROL",10,372,1,0.268817204301075,"S"
2454,"1vz5B","CONTROL",10,299,0,0,""
2455,"1vzbA","CONTROL",10,341,1,0.293255131964809,"S"
2456,"1w1pB","CONTROL",10,322,2,0.62111801242236,"S"
2457,"1w2tD","CONTROL",10,432,1,0.231481481481481,"S"
2458,"1w61A","CONTROL",10,339,4,1.17994100294985,"S"
2459,"1w6fA","CONTROL",10,324,1,0.308641975308642,"S"
2460,"1w7vC","CONTROL",10,286,1,0.34965034965035,"S"
2461,"1w88A","CONTROL",10,308,1,0.324675324675325,"S"
2462,"1w9oB","CONTROL",10,290,1,0.344827586206897,"S"
2463,"1w9wA","CONTROL",10,275,1,0.363636363636364,"S"
2464,"1w9xA","CONTROL",10,699,1,0.143061516452074,"S"
2465,"1wcqA","CONTROL",10,367,0,0,""
2466,"1wdaA","CONTROL",10,347,0,0,""
2467,"1wdiA","CONTROL",10,288,1,0.347222222222222,"S"
2468,"1wkmA","CONTROL",10,347,1,0.288184438040346,"S"
2469,"1wmzC","CONTROL",10,229,0,0,""
2470,"1wnzA","CONTROL",10,367,0,0,""
2471,"1wogA","CONTROL",10,316,0,0,""
2472,"1ws1A","CONTROL",10,386,3,0.77720207253886,"S"
2473,"1wtaA","CONTROL",10,301,4,1.32890365448505,"S"
2474,"1wu5A","CONTROL",10,297,1,0.336700336700337,"S"
2475,"1wvmA","CONTROL",10,444,2,0.45045045045045,"S"
2476,"1wzuA","CONTROL",10,291,4,1.3745704467354,"S"
2477,"1x1dA","CONTROL",10,446,4,0.896860986547085,"S"
2478,"1x2hA","CONTROL",10,289,0,0,""
2479,"1x7pA","CONTROL",10,319,2,0.626959247648903,"S"
2480,"1x7wA","CONTROL",10,332,3,0.903614457831325,"S"
2481,"1x9iB","CONTROL",10,344,1,0.290697674418605,"S"
2482,"1xa8B","CONTROL",10,252,4,1.58730158730159,"S"
2483,"1xdhB","CONTROL",10,518,4,0.772200772200772,"S"
2484,"1xocA","CONTROL",10,810,4,0.493827160493827,"S"
2485,"1xpyD","CONTROL",10,411,5,1.21654501216545,"S"
2486,"1xq7A","CONTROL",10,350,2,0.571428571428571,"S"
2487,"1xrmA","CONTROL",10,381,4,1.0498687664042,"S"
2488,"1xskA","CONTROL",10,350,2,0.571428571428571,"S"
2489,"1xtbA","CONTROL",10,322,0,0,""
2490,"1xu3B","CONTROL",10,293,2,0.68259385665529,"S"
2491,"1xvuA","CONTROL",10,528,1,0.189393939393939,"S"
2492,"1xwqA","CONTROL",10,397,1,0.251889168765743,"S"
2493,"1xxrD","CONTROL",10,203,0,0,""
2494,"1y0gD","CONTROL",10,843,0,0,""
2495,"1y0yA","CONTROL",10,377,0,0,""
2496,"1y9qA","CONTROL",10,337,0,0,""
2497,"1yatA","CONTROL",10,339,1,0.294985250737463,"S"
2498,"1yg6H","CONTROL",10,286,5,1.74825174825175,"S"
2499,"1yk3G","CONTROL",10,272,1,0.367647058823529,"S"
2500,"1ynhC","CONTROL",10,462,3,0.649350649350649,"S"
2501,"1yquB","CONTROL",10,225,3,1.33333333333333,"S"
2502,"1yreB","CONTROL",10,410,1,0.24390243902439,"S"
2503,"1ywhA","CONTROL",10,216,2,0.925925925925926,"S"
2504,"1yy5B","CONTROL",10,817,5,0.611995104039168,"S"
2505,"1z8gA","CONTROL",10,475,6,1.26315789473684,"S"
2506,"1zapA","CONTROL",10,498,0,0,""
2507,"1zb7A","CONTROL",10,261,0,0,""
2508,"1zg9C","CONTROL",10,396,1,0.252525252525253,"S"
2509,"1zhfA","CONTROL",10,340,2,0.588235294117647,"S"
2510,"1zsqA","CONTROL",10,410,2,0.48780487804878,"S"
2511,"1zt4A","CONTROL",10,834,4,0.479616306954436,"S"
2512,"1zy1B","CONTROL",10,401,2,0.498753117206983,"S"
2513,"1zz1D","CONTROL",10,327,3,0.91743119266055,"S"
2514,"2a1xA","CONTROL",10,323,5,1.54798761609907,"S"
2515,"2a9gA","CONTROL",10,385,5,1.2987012987013,"S"
2516,"2aa9A","CONTROL",10,373,3,0.804289544235925,"S"
2517,"2aacA","CONTROL",10,353,2,0.56657223796034,"S"
2518,"2afxB","CONTROL",10,276,0,0,""
2519,"2agwA","CONTROL",10,190,2,1.05263157894737,"S"
