"site_index","site_id","label","threshold","element","count","total_atoms","proportion"
435,"1v9y","HEM",10,"N",72,442,0.16289592760181
435,"1v9y","HEM",10,"O",72,442,0.16289592760181
435,"1v9y","HEM",10,"P",0,442,0
435,"1v9y","HEM",10,"S",0,442,0
436,"1z9n","HEM",10,"C",67,108,0.62037037037037
436,"1z9n","HEM",10,"N",21,108,0.194444444444444
436,"1z9n","HEM",10,"O",18,108,0.166666666666667
436,"1z9n","HEM",10,"P",0,108,0
436,"1z9n","HEM",10,"S",2,108,0.0185185185185185
437,"2aiu","HEM",10,"C",339,516,0.656976744186046
437,"2aiu","HEM",10,"N",89,516,0.172480620155039
437,"2aiu","HEM",10,"O",85,516,0.164728682170543
437,"2aiu","HEM",10,"P",0,516,0
437,"2aiu","HEM",10,"S",3,516,0.00581395348837209
438,"2bs2","HEM",10,"C",359,537,0.66852886405959
438,"2bs2","HEM",10,"N",87,537,0.162011173184358
438,"2bs2","HEM",10,"O",86,537,0.160148975791434
438,"2bs2","HEM",10,"P",0,537,0
438,"2bs2","HEM",10,"S",5,537,0.00931098696461825
439,"2c0k","HEM",10,"C",315,462,0.681818181818182
439,"2c0k","HEM",10,"N",81,462,0.175324675324675
439,"2c0k","HEM",10,"O",64,462,0.138528138528139
439,"2c0k","HEM",10,"P",0,462,0
439,"2c0k","HEM",10,"S",2,462,0.00432900432900433
440,"2cpo","HEM",10,"C",432,655,0.659541984732824
440,"2cpo","HEM",10,"N",114,655,0.174045801526718
440,"2cpo","HEM",10,"O",106,655,0.161832061068702
440,"2cpo","HEM",10,"P",0,655,0
440,"2cpo","HEM",10,"S",3,655,0.00458015267175573
441,"2cy3","HEM",10,"C",214,335,0.638805970149254
441,"2cy3","HEM",10,"N",59,335,0.176119402985075
441,"2cy3","HEM",10,"O",55,335,0.164179104477612
441,"2cy3","HEM",10,"P",0,335,0
441,"2cy3","HEM",10,"S",7,335,0.0208955223880597
442,"2d0t","HEM",10,"C",412,626,0.65814696485623
442,"2d0t","HEM",10,"N",113,626,0.180511182108626
442,"2d0t","HEM",10,"O",98,626,0.156549520766773
442,"2d0t","HEM",10,"P",0,626,0
442,"2d0t","HEM",10,"S",3,626,0.00479233226837061
443,"2d2m","HEM",10,"C",299,462,0.647186147186147
443,"2d2m","HEM",10,"N",81,462,0.175324675324675
443,"2d2m","HEM",10,"O",81,462,0.175324675324675
443,"2d2m","HEM",10,"P",0,462,0
443,"2d2m","HEM",10,"S",1,462,0.00216450216450216
444,"2d3q","HEM",10,"C",424,662,0.640483383685801
444,"2d3q","HEM",10,"N",121,662,0.182779456193353
444,"2d3q","HEM",10,"O",115,662,0.173716012084592
444,"2d3q","HEM",10,"P",0,662,0
444,"2d3q","HEM",10,"S",2,662,0.00302114803625378
445,"2dv1","HEM",10,"C",438,655,0.668702290076336
445,"2dv1","HEM",10,"N",105,655,0.16030534351145
445,"2dv1","HEM",10,"O",109,655,0.166412213740458
445,"2dv1","HEM",10,"P",0,655,0
445,"2dv1","HEM",10,"S",3,655,0.00458015267175573
446,"2efb","HEM",10,"C",436,661,0.659606656580938
446,"2efb","HEM",10,"N",111,661,0.167927382753404
446,"2efb","HEM",10,"O",112,661,0.169440242057489
446,"2efb","HEM",10,"P",0,661,0
446,"2efb","HEM",10,"S",2,661,0.00302571860816944
447,"2fmy","HEM",10,"C",213,320,0.665625
447,"2fmy","HEM",10,"N",54,320,0.16875
447,"2fmy","HEM",10,"O",51,320,0.159375
447,"2fmy","HEM",10,"P",0,320,0
447,"2fmy","HEM",10,"S",2,320,0.00625
448,"2fr7","HEM",10,"C",428,660,0.648484848484848
448,"2fr7","HEM",10,"N",114,660,0.172727272727273
448,"2fr7","HEM",10,"O",113,660,0.171212121212121
448,"2fr7","HEM",10,"P",0,660,0
448,"2fr7","HEM",10,"S",5,660,0.00757575757575758
449,"2fw5","HEM",10,"C",220,342,0.64327485380117
449,"2fw5","HEM",10,"N",63,342,0.184210526315789
449,"2fw5","HEM",10,"O",54,342,0.157894736842105
449,"2fw5","HEM",10,"P",0,342,0
449,"2fw5","HEM",10,"S",5,342,0.0146198830409357
450,"2g5g","HEM",10,"C",128,199,0.64321608040201
450,"2g5g","HEM",10,"N",38,199,0.190954773869347
450,"2g5g","HEM",10,"O",33,199,0.165829145728643
450,"2g5g","HEM",10,"P",0,199,0
450,"2g5g","HEM",10,"S",0,199,0
451,"2gtl","HEM",10,"C",325,475,0.68421052631579
451,"2gtl","HEM",10,"N",81,475,0.170526315789474
451,"2gtl","HEM",10,"O",69,475,0.145263157894737
451,"2gtl","HEM",10,"P",0,475,0
451,"2gtl","HEM",10,"S",0,475,0
452,"2hi4","HEM",10,"C",427,660,0.646969696969697
452,"2hi4","HEM",10,"N",114,660,0.172727272727273
452,"2hi4","HEM",10,"O",113,660,0.171212121212121
452,"2hi4","HEM",10,"P",0,660,0
452,"2hi4","HEM",10,"S",6,660,0.00909090909090909
453,"2iag","HEM",10,"C",398,608,0.654605263157895
453,"2iag","HEM",10,"N",106,608,0.174342105263158
453,"2iag","HEM",10,"O",99,608,0.162828947368421
453,"2iag","HEM",10,"P",0,608,0
453,"2iag","HEM",10,"S",5,608,0.00822368421052632
454,"2ig3","HEM",10,"C",354,512,0.69140625
454,"2ig3","HEM",10,"N",80,512,0.15625
454,"2ig3","HEM",10,"O",76,512,0.1484375
454,"2ig3","HEM",10,"P",0,512,0
454,"2ig3","HEM",10,"S",2,512,0.00390625
455,"2iiz","HEM",10,"C",338,531,0.63653483992467
455,"2iiz","HEM",10,"N",91,531,0.171374764595104
455,"2iiz","HEM",10,"O",101,531,0.190207156308851
455,"2iiz","HEM",10,"P",0,531,0
455,"2iiz","HEM",10,"S",1,531,0.00188323917137476
456,"2itf","HEM",10,"C",83,120,0.691666666666667
456,"2itf","HEM",10,"N",19,120,0.158333333333333
456,"2itf","HEM",10,"O",18,120,0.15
456,"2itf","HEM",10,"P",0,120,0
456,"2itf","HEM",10,"S",0,120,0
457,"2ivf","HEM",10,"C",320,484,0.661157024793388
457,"2ivf","HEM",10,"N",77,484,0.159090909090909
457,"2ivf","HEM",10,"O",82,484,0.169421487603306
457,"2ivf","HEM",10,"P",0,484,0
457,"2ivf","HEM",10,"S",5,484,0.0103305785123967
458,"2j0p","HEM",10,"C",325,508,0.639763779527559
458,"2j0p","HEM",10,"N",90,508,0.177165354330709
458,"2j0p","HEM",10,"O",90,508,0.177165354330709
458,"2j0p","HEM",10,"P",0,508,0
458,"2j0p","HEM",10,"S",3,508,0.00590551181102362
459,"2nox","HEM",10,"C",370,573,0.645724258289703
459,"2nox","HEM",10,"N",103,573,0.179755671902269
459,"2nox","HEM",10,"O",94,573,0.164048865619546
459,"2nox","HEM",10,"P",0,573,0
459,"2nox","HEM",10,"S",6,573,0.0104712041884817
460,"2nwb","HEM",10,"C",413,628,0.657643312101911
460,"2nwb","HEM",10,"N",110,628,0.17515923566879
460,"2nwb","HEM",10,"O",103,628,0.164012738853503
460,"2nwb","HEM",10,"P",0,628,0
460,"2nwb","HEM",10,"S",2,628,0.00318471337579618
461,"2o09","HEM",10,"C",368,559,0.658318425760286
461,"2o09","HEM",10,"N",94,559,0.168157423971377
461,"2o09","HEM",10,"O",92,559,0.164579606440072
461,"2o09","HEM",10,"P",0,559,0
461,"2o09","HEM",10,"S",5,559,0.00894454382826476
462,"2o6p","HEM",10,"C",244,375,0.650666666666667
462,"2o6p","HEM",10,"N",64,375,0.170666666666667
462,"2o6p","HEM",10,"O",65,375,0.173333333333333
462,"2o6p","HEM",10,"P",0,375,0
462,"2o6p","HEM",10,"S",2,375,0.00533333333333333
463,"2oyy","HEM",10,"C",178,284,0.626760563380282
463,"2oyy","HEM",10,"N",54,284,0.190140845070423
463,"2oyy","HEM",10,"O",52,284,0.183098591549296
463,"2oyy","HEM",10,"P",0,284,0
463,"2oyy","HEM",10,"S",0,284,0
464,"1a9y","NAD",10,"C",392,608,0.644736842105263
464,"1a9y","NAD",10,"N",102,608,0.167763157894737
464,"1a9y","NAD",10,"O",112,608,0.184210526315789
464,"1a9y","NAD",10,"P",0,608,0
464,"1a9y","NAD",10,"S",2,608,0.00328947368421053
465,"1ad3","NAD",10,"C",287,443,0.647855530474041
465,"1ad3","NAD",10,"N",75,443,0.169300225733634
465,"1ad3","NAD",10,"O",80,443,0.18058690744921
465,"1ad3","NAD",10,"P",0,443,0
465,"1ad3","NAD",10,"S",1,443,0.00225733634311512
466,"1arz","NAD",10,"C",327,528,0.619318181818182
466,"1arz","NAD",10,"N",108,528,0.204545454545455
466,"1arz","NAD",10,"O",91,528,0.172348484848485
466,"1arz","NAD",10,"P",0,528,0
466,"1arz","NAD",10,"S",2,528,0.00378787878787879
467,"1b14","NAD",10,"C",361,551,0.655172413793103
467,"1b14","NAD",10,"N",87,551,0.157894736842105
467,"1b14","NAD",10,"O",101,551,0.183303085299456
467,"1b14","NAD",10,"P",0,551,0
467,"1b14","NAD",10,"S",2,551,0.00362976406533575
468,"1b3r","NAD",10,"C",295,484,0.609504132231405
468,"1b3r","NAD",10,"N",90,484,0.18595041322314
468,"1b3r","NAD",10,"O",94,484,0.194214876033058
468,"1b3r","NAD",10,"P",0,484,0
468,"1b3r","NAD",10,"S",5,484,0.0103305785123967
469,"1b8u","NAD",10,"C",334,526,0.634980988593156
469,"1b8u","NAD",10,"N",101,526,0.192015209125475
469,"1b8u","NAD",10,"O",88,526,0.167300380228137
469,"1b8u","NAD",10,"P",0,526,0
469,"1b8u","NAD",10,"S",3,526,0.00570342205323194
470,"1bdb","NAD",10,"C",346,545,0.634862385321101
470,"1bdb","NAD",10,"N",94,545,0.172477064220183
470,"1bdb","NAD",10,"O",104,545,0.190825688073395
470,"1bdb","NAD",10,"P",0,545,0
470,"1bdb","NAD",10,"S",1,545,0.0018348623853211
471,"1bvr","NAD",10,"C",376,569,0.660808435852373
471,"1bvr","NAD",10,"N",91,569,0.159929701230228
471,"1bvr","NAD",10,"O",96,569,0.16871704745167
471,"1bvr","NAD",10,"P",0,569,0
471,"1bvr","NAD",10,"S",6,569,0.0105448154657293
472,"1bw9","NAD",10,"C",287,481,0.596673596673597
472,"1bw9","NAD",10,"N",92,481,0.191268191268191
472,"1bw9","NAD",10,"O",97,481,0.201663201663202
472,"1bw9","NAD",10,"P",0,481,0
472,"1bw9","NAD",10,"S",5,481,0.0103950103950104
473,"1bxk","NAD",10,"C",391,611,0.639934533551555
473,"1bxk","NAD",10,"N",101,611,0.165302782324059
473,"1bxk","NAD",10,"O",117,611,0.191489361702128
473,"1bxk","NAD",10,"P",0,611,0
473,"1bxk","NAD",10,"S",2,611,0.00327332242225859
474,"1cwu","NAD",10,"C",395,585,0.675213675213675
474,"1cwu","NAD",10,"N",89,585,0.152136752136752
474,"1cwu","NAD",10,"O",99,585,0.169230769230769
474,"1cwu","NAD",10,"P",0,585,0
474,"1cwu","NAD",10,"S",2,585,0.00341880341880342
475,"1dhr","NAD",10,"C",360,546,0.659340659340659
475,"1dhr","NAD",10,"N",90,546,0.164835164835165
475,"1dhr","NAD",10,"O",89,546,0.163003663003663
475,"1dhr","NAD",10,"P",0,546,0
475,"1dhr","NAD",10,"S",7,546,0.0128205128205128
476,"1dli","NAD",10,"C",358,549,0.652094717668488
476,"1dli","NAD",10,"N",91,549,0.16575591985428
476,"1dli","NAD",10,"O",98,549,0.178506375227687
476,"1dli","NAD",10,"P",0,549,0
476,"1dli","NAD",10,"S",2,549,0.00364298724954463
477,"1do8","NAD",10,"C",365,570,0.640350877192982
477,"1do8","NAD",10,"N",97,570,0.170175438596491
477,"1do8","NAD",10,"O",108,570,0.189473684210526
477,"1do8","NAD",10,"P",0,570,0
477,"1do8","NAD",10,"S",0,570,0
478,"1ebf","NAD",10,"C",286,450,0.635555555555556
478,"1ebf","NAD",10,"N",77,450,0.171111111111111
478,"1ebf","NAD",10,"O",87,450,0.193333333333333
478,"1ebf","NAD",10,"P",0,450,0
478,"1ebf","NAD",10,"S",0,450,0
479,"1ee9","NAD",10,"C",316,490,0.644897959183673
479,"1ee9","NAD",10,"N",79,490,0.161224489795918
479,"1ee9","NAD",10,"O",91,490,0.185714285714286
479,"1ee9","NAD",10,"P",0,490,0
479,"1ee9","NAD",10,"S",4,490,0.00816326530612245
480,"1ej2","NAD",10,"C",364,543,0.670349907918969
480,"1ej2","NAD",10,"N",95,543,0.174953959484346
480,"1ej2","NAD",10,"O",81,543,0.149171270718232
480,"1ej2","NAD",10,"P",0,543,0
480,"1ej2","NAD",10,"S",3,543,0.00552486187845304
481,"1f0y","NAD",10,"C",352,537,0.655493482309125
481,"1f0y","NAD",10,"N",84,537,0.156424581005587
481,"1f0y","NAD",10,"O",98,537,0.182495344506518
481,"1f0y","NAD",10,"P",0,537,0
481,"1f0y","NAD",10,"S",3,537,0.00558659217877095
482,"1fk8","NAD",10,"C",309,500,0.618
482,"1fk8","NAD",10,"N",89,500,0.178
482,"1fk8","NAD",10,"O",99,500,0.198
482,"1fk8","NAD",10,"P",0,500,0
482,"1fk8","NAD",10,"S",3,500,0.006
483,"1giq","NAD",10,"C",283,435,0.650574712643678
483,"1giq","NAD",10,"N",72,435,0.16551724137931
483,"1giq","NAD",10,"O",78,435,0.179310344827586
483,"1giq","NAD",10,"P",0,435,0
483,"1giq","NAD",10,"S",2,435,0.00459770114942529
484,"1gr0","NAD",10,"C",422,666,0.633633633633634
484,"1gr0","NAD",10,"N",113,666,0.16966966966967
484,"1gr0","NAD",10,"O",127,666,0.190690690690691
484,"1gr0","NAD",10,"P",0,666,0
484,"1gr0","NAD",10,"S",4,666,0.00600600600600601
485,"1gzf","NAD",10,"C",326,505,0.645544554455446
485,"1gzf","NAD",10,"N",85,505,0.168316831683168
485,"1gzf","NAD",10,"O",93,505,0.184158415841584
485,"1gzf","NAD",10,"P",0,505,0
485,"1gzf","NAD",10,"S",1,505,0.00198019801980198
486,"1h2h","NAD",10,"C",286,445,0.642696629213483
486,"1h2h","NAD",10,"N",76,445,0.170786516853933
486,"1h2h","NAD",10,"O",82,445,0.184269662921348
486,"1h2h","NAD",10,"P",0,445,0
486,"1h2h","NAD",10,"S",1,445,0.00224719101123596
487,"1hex","NAD",10,"C",236,376,0.627659574468085
487,"1hex","NAD",10,"N",69,376,0.183510638297872
487,"1hex","NAD",10,"O",71,376,0.188829787234043
487,"1hex","NAD",10,"P",0,376,0
487,"1hex","NAD",10,"S",0,376,0
488,"1hsz","NAD",10,"C",380,593,0.640809443507589
488,"1hsz","NAD",10,"N",102,593,0.172006745362563
488,"1hsz","NAD",10,"O",108,593,0.18212478920742
488,"1hsz","NAD",10,"P",0,593,0
488,"1hsz","NAD",10,"S",3,593,0.00505902192242833
489,"1hwy","NAD",10,"C",321,531,0.604519774011299
489,"1hwy","NAD",10,"N",99,531,0.186440677966102
489,"1hwy","NAD",10,"O",108,531,0.203389830508475
489,"1hwy","NAD",10,"P",0,531,0
489,"1hwy","NAD",10,"S",3,531,0.00564971751412429
490,"1ib0","NAD",10,"C",260,396,0.656565656565657
490,"1ib0","NAD",10,"N",63,396,0.159090909090909
490,"1ib0","NAD",10,"O",68,396,0.171717171717172
490,"1ib0","NAD",10,"P",0,396,0
490,"1ib0","NAD",10,"S",5,396,0.0126262626262626
491,"1jq5","NAD",10,"C",387,596,0.649328859060403
491,"1jq5","NAD",10,"N",98,596,0.164429530201342
491,"1jq5","NAD",10,"O",109,596,0.182885906040268
491,"1jq5","NAD",10,"P",0,596,0
491,"1jq5","NAD",10,"S",2,596,0.00335570469798658
492,"1k4m","NAD",10,"C",382,574,0.665505226480836
492,"1k4m","NAD",10,"N",97,574,0.168989547038328
492,"1k4m","NAD",10,"O",94,574,0.163763066202091
492,"1k4m","NAD",10,"P",0,574,0
492,"1k4m","NAD",10,"S",1,574,0.00174216027874564
493,"1k6x","NAD",10,"C",335,499,0.671342685370741
493,"1k6x","NAD",10,"N",80,499,0.160320641282565
493,"1k6x","NAD",10,"O",82,499,0.164328657314629
493,"1k6x","NAD",10,"P",0,499,0
493,"1k6x","NAD",10,"S",2,499,0.00400801603206413
494,"1kae","NAD",10,"C",301,483,0.623188405797101
494,"1kae","NAD",10,"N",83,483,0.17184265010352
494,"1kae","NAD",10,"O",99,483,0.204968944099379
494,"1kae","NAD",10,"P",0,483,0
494,"1kae","NAD",10,"S",0,483,0
495,"1kol","NAD",10,"C",423,668,0.633233532934132
495,"1kol","NAD",10,"N",115,668,0.172155688622754
495,"1kol","NAD",10,"O",127,668,0.190119760479042
495,"1kol","NAD",10,"P",0,668,0
495,"1kol","NAD",10,"S",3,668,0.00449101796407186
496,"1kqn","NAD",10,"C",402,622,0.646302250803859
496,"1kqn","NAD",10,"N",111,622,0.178456591639871
496,"1kqn","NAD",10,"O",105,622,0.168810289389068
496,"1kqn","NAD",10,"P",0,622,0
496,"1kqn","NAD",10,"S",4,622,0.00643086816720257
497,"1kyq","NAD",10,"C",180,282,0.638297872340426
497,"1kyq","NAD",10,"N",49,282,0.173758865248227
497,"1kyq","NAD",10,"O",52,282,0.184397163120567
497,"1kyq","NAD",10,"P",0,282,0
497,"1kyq","NAD",10,"S",1,282,0.00354609929078014
498,"1lj8","NAD",10,"C",354,548,0.645985401459854
498,"1lj8","NAD",10,"N",95,548,0.173357664233577
498,"1lj8","NAD",10,"O",96,548,0.175182481751825
498,"1lj8","NAD",10,"P",0,548,0
498,"1lj8","NAD",10,"S",3,548,0.00547445255474453
499,"1llu","NAD",10,"C",386,604,0.639072847682119
499,"1llu","NAD",10,"N",108,604,0.178807947019868
499,"1llu","NAD",10,"O",106,604,0.175496688741722
499,"1llu","NAD",10,"P",0,604,0
499,"1llu","NAD",10,"S",4,604,0.00662251655629139
500,"1lss","NAD",10,"C",190,307,0.618892508143323
500,"1lss","NAD",10,"N",57,307,0.185667752442997
500,"1lss","NAD",10,"O",57,307,0.185667752442997
500,"1lss","NAD",10,"P",0,307,0
500,"1lss","NAD",10,"S",3,307,0.00977198697068404
501,"1lw7","NAD",10,"C",374,565,0.661946902654867
501,"1lw7","NAD",10,"N",95,565,0.168141592920354
501,"1lw7","NAD",10,"O",95,565,0.168141592920354
501,"1lw7","NAD",10,"P",0,565,0
501,"1lw7","NAD",10,"S",1,565,0.00176991150442478
502,"1mew","NAD",10,"C",232,394,0.588832487309645
502,"1mew","NAD",10,"N",82,394,0.208121827411168
502,"1mew","NAD",10,"O",77,394,0.195431472081218
502,"1mew","NAD",10,"P",0,394,0
502,"1mew","NAD",10,"S",3,394,0.00761421319796954
503,"1mi3","NAD",10,"C",383,591,0.648054145516074
503,"1mi3","NAD",10,"N",103,591,0.174280879864636
503,"1mi3","NAD",10,"O",103,591,0.174280879864636
503,"1mi3","NAD",10,"P",0,591,0
503,"1mi3","NAD",10,"S",2,591,0.00338409475465313
504,"1muu","NAD",10,"C",270,411,0.656934306569343
504,"1muu","NAD",10,"N",64,411,0.155717761557178
504,"1muu","NAD",10,"O",74,411,0.180048661800487
504,"1muu","NAD",10,"P",0,411,0
504,"1muu","NAD",10,"S",3,411,0.0072992700729927
505,"1mx3","NAD",10,"C",336,535,0.62803738317757
505,"1mx3","NAD",10,"N",103,535,0.192523364485981
505,"1mx3","NAD",10,"O",94,535,0.175700934579439
505,"1mx3","NAD",10,"P",0,535,0
505,"1mx3","NAD",10,"S",2,535,0.00373831775700935
506,"1nfb","NAD",10,"C",223,370,0.602702702702703
506,"1nfb","NAD",10,"N",67,370,0.181081081081081
506,"1nfb","NAD",10,"O",74,370,0.2
506,"1nfb","NAD",10,"P",0,370,0
506,"1nfb","NAD",10,"S",6,370,0.0162162162162162
507,"1nvm","NAD",10,"C",363,590,0.615254237288136
507,"1nvm","NAD",10,"N",100,590,0.169491525423729
507,"1nvm","NAD",10,"O",119,590,0.201694915254237
507,"1nvm","NAD",10,"P",0,590,0
507,"1nvm","NAD",10,"S",8,590,0.0135593220338983
508,"1nxg","NAD",10,"C",215,333,0.645645645645646
508,"1nxg","NAD",10,"N",57,333,0.171171171171171
508,"1nxg","NAD",10,"O",58,333,0.174174174174174
508,"1nxg","NAD",10,"P",0,333,0
508,"1nxg","NAD",10,"S",3,333,0.00900900900900901
509,"1o04","NAD",10,"C",374,582,0.642611683848797
509,"1o04","NAD",10,"N",97,582,0.166666666666667
509,"1o04","NAD",10,"O",106,582,0.18213058419244
509,"1o04","NAD",10,"P",0,582,0
509,"1o04","NAD",10,"S",5,582,0.00859106529209622
510,"1o9b","NAD",10,"C",277,439,0.630979498861048
510,"1o9b","NAD",10,"N",75,439,0.170842824601367
510,"1o9b","NAD",10,"O",86,439,0.195899772209567
510,"1o9b","NAD",10,"P",0,439,0
510,"1o9b","NAD",10,"S",1,439,0.00227790432801822
511,"1obb","NAD",10,"C",313,480,0.652083333333333
511,"1obb","NAD",10,"N",81,480,0.16875
511,"1obb","NAD",10,"O",83,480,0.172916666666667
511,"1obb","NAD",10,"P",0,480,0
511,"1obb","NAD",10,"S",3,480,0.00625
512,"1og3","NAD",10,"C",321,503,0.63817097415507
512,"1og3","NAD",10,"N",85,503,0.168986083499006
512,"1og3","NAD",10,"O",96,503,0.190854870775348
512,"1og3","NAD",10,"P",0,503,0
512,"1og3","NAD",10,"S",1,503,0.00198807157057654
513,"1omo","NAD",10,"C",328,524,0.625954198473282
513,"1omo","NAD",10,"N",93,524,0.177480916030534
513,"1omo","NAD",10,"O",101,524,0.192748091603053
513,"1omo","NAD",10,"P",0,524,0
513,"1omo","NAD",10,"S",2,524,0.00381679389312977
514,"1orr","NAD",10,"C",403,637,0.63265306122449
514,"1orr","NAD",10,"N",112,637,0.175824175824176
514,"1orr","NAD",10,"O",118,637,0.185243328100471
514,"1orr","NAD",10,"P",0,637,0
514,"1orr","NAD",10,"S",4,637,0.00627943485086342
515,"1p9l","NAD",10,"C",307,486,0.631687242798354
515,"1p9l","NAD",10,"N",92,486,0.189300411522634
515,"1p9l","NAD",10,"O",86,486,0.176954732510288
515,"1p9l","NAD",10,"P",0,486,0
515,"1p9l","NAD",10,"S",1,486,0.00205761316872428
516,"1pjc","NAD",10,"C",329,508,0.64763779527559
516,"1pjc","NAD",10,"N",89,508,0.175196850393701
516,"1pjc","NAD",10,"O",87,508,0.171259842519685
516,"1pjc","NAD",10,"P",0,508,0
516,"1pjc","NAD",10,"S",3,508,0.00590551181102362
517,"1pjs","NAD",10,"C",182,282,0.645390070921986
517,"1pjs","NAD",10,"N",48,282,0.170212765957447
517,"1pjs","NAD",10,"O",52,282,0.184397163120567
517,"1pjs","NAD",10,"P",0,282,0
517,"1pjs","NAD",10,"S",0,282,0
518,"1qax","NAD",10,"C",219,358,0.611731843575419
518,"1qax","NAD",10,"N",67,358,0.187150837988827
518,"1qax","NAD",10,"O",68,358,0.189944134078212
518,"1qax","NAD",10,"P",0,358,0
518,"1qax","NAD",10,"S",4,358,0.0111731843575419
519,"1qrr","NAD",10,"C",427,669,0.638266068759342
519,"1qrr","NAD",10,"N",120,669,0.179372197309417
519,"1qrr","NAD",10,"O",117,669,0.174887892376682
519,"1qrr","NAD",10,"P",0,669,0
519,"1qrr","NAD",10,"S",5,669,0.00747384155455904
520,"1r37","NAD",10,"C",396,625,0.6336
520,"1r37","NAD",10,"N",113,625,0.1808
520,"1r37","NAD",10,"O",113,625,0.1808
520,"1r37","NAD",10,"P",0,625,0
520,"1r37","NAD",10,"S",3,625,0.0048
521,"1rkx","NAD",10,"C",378,589,0.641765704584041
521,"1rkx","NAD",10,"N",98,589,0.166383701188455
521,"1rkx","NAD",10,"O",111,589,0.188455008488964
521,"1rkx","NAD",10,"P",0,589,0
521,"1rkx","NAD",10,"S",2,589,0.0033955857385399
522,"1rlz","NAD",10,"C",264,427,0.618266978922717
522,"1rlz","NAD",10,"N",72,427,0.168618266978923
522,"1rlz","NAD",10,"O",91,427,0.213114754098361
522,"1rlz","NAD",10,"P",0,427,0
522,"1rlz","NAD",10,"S",0,427,0
523,"1s20","NAD",10,"C",259,404,0.641089108910891
523,"1s20","NAD",10,"N",71,404,0.175742574257426
523,"1s20","NAD",10,"O",73,404,0.180693069306931
523,"1s20","NAD",10,"P",0,404,0
523,"1s20","NAD",10,"S",1,404,0.00247524752475248
524,"1s7g","NAD",10,"C",260,400,0.65
524,"1s7g","NAD",10,"N",68,400,0.17
524,"1s7g","NAD",10,"O",72,400,0.18
524,"1s7g","NAD",10,"P",0,400,0
524,"1s7g","NAD",10,"S",0,400,0
525,"1sb8","NAD",10,"C",391,623,0.62760834670947
525,"1sb8","NAD",10,"N",114,623,0.182985553772071
525,"1sb8","NAD",10,"O",115,623,0.184590690208668
525,"1sb8","NAD",10,"P",0,623,0
525,"1sb8","NAD",10,"S",3,623,0.00481540930979133
526,"1t2d","NAD",10,"C",375,579,0.647668393782383
526,"1t2d","NAD",10,"N",101,579,0.174438687392055
526,"1t2d","NAD",10,"O",96,579,0.16580310880829
526,"1t2d","NAD",10,"P",0,579,0
526,"1t2d","NAD",10,"S",7,579,0.0120898100172712
527,"1tox","NAD",10,"C",276,420,0.657142857142857
527,"1tox","NAD",10,"N",68,420,0.161904761904762
527,"1tox","NAD",10,"O",76,420,0.180952380952381
527,"1tox","NAD",10,"P",0,420,0
527,"1tox","NAD",10,"S",0,420,0
528,"1u8x","NAD",10,"C",376,586,0.641638225255973
528,"1u8x","NAD",10,"N",104,586,0.177474402730375
528,"1u8x","NAD",10,"O",105,586,0.179180887372014
528,"1u8x","NAD",10,"P",0,586,0
528,"1u8x","NAD",10,"S",1,586,0.00170648464163823
529,"1wdk","NAD",10,"C",298,460,0.647826086956522
529,"1wdk","NAD",10,"N",78,460,0.169565217391304
529,"1wdk","NAD",10,"O",81,460,0.176086956521739
529,"1wdk","NAD",10,"P",0,460,0
529,"1wdk","NAD",10,"S",3,460,0.00652173913043478
530,"1xcb","NAD",10,"C",243,366,0.663934426229508
530,"1xcb","NAD",10,"N",64,366,0.174863387978142
530,"1xcb","NAD",10,"O",58,366,0.158469945355191
530,"1xcb","NAD",10,"P",0,366,0
530,"1xcb","NAD",10,"S",1,366,0.00273224043715847
531,"1z0z","NAD",10,"C",234,363,0.644628099173554
531,"1z0z","NAD",10,"N",64,363,0.176308539944904
531,"1z0z","NAD",10,"O",65,363,0.179063360881543
531,"1z0z","NAD",10,"P",0,363,0
531,"1z0z","NAD",10,"S",0,363,0
532,"2a5f","NAD",10,"C",292,479,0.609603340292276
532,"2a5f","NAD",10,"N",89,479,0.18580375782881
532,"2a5f","NAD",10,"O",96,479,0.200417536534447
532,"2a5f","NAD",10,"P",0,479,0
532,"2a5f","NAD",10,"S",2,479,0.00417536534446764
533,"2b69","NAD",10,"C",392,619,0.633279483037157
533,"2b69","NAD",10,"N",113,619,0.182552504038772
533,"2b69","NAD",10,"O",114,619,0.184168012924071
533,"2b69","NAD",10,"P",0,619,0
533,"2b69","NAD",10,"S",0,619,0
534,"2c54","NAD",10,"C",327,515,0.63495145631068
534,"2c54","NAD",10,"N",93,515,0.180582524271845
534,"2c54","NAD",10,"O",88,515,0.170873786407767
534,"2c54","NAD",10,"P",0,515,0
534,"2c54","NAD",10,"S",7,515,0.0135922330097087
535,"2czc","NAD",10,"C",326,528,0.617424242424242
535,"2czc","NAD",10,"N",105,528,0.198863636363636
535,"2czc","NAD",10,"O",96,528,0.181818181818182
535,"2czc","NAD",10,"P",0,528,0
535,"2czc","NAD",10,"S",1,528,0.00189393939393939
536,"2d8a","NAD",10,"C",306,480,0.6375
536,"2d8a","NAD",10,"N",88,480,0.183333333333333
536,"2d8a","NAD",10,"O",85,480,0.177083333333333
536,"2d8a","NAD",10,"P",0,480,0
536,"2d8a","NAD",10,"S",1,480,0.00208333333333333
537,"2fkn","NAD",10,"C",461,732,0.629781420765027
