"channel","threshold","binding_site_index","ligand_group","smooth_value","mean_value","sd_value"
"ILR1",11.8,44,"AMP",0.787728285723276,0.888878754304258,0.0576251250438855
"ILR1",11.8,2,"AMP",0.886028606562185,0.888878754304258,0.0576251250438855
"ILR1",11.8,29,"AMP",0.883931699833485,0.888878754304258,0.0576251250438855
"ILR1",11.8,37,"AMP",0.845326227368636,0.888878754304258,0.0576251250438855
"ILR1",11.8,45,"AMP",0.807992087682763,0.888878754304258,0.0576251250438855
"ILR1",11.8,47,"AMP",0.968021395470692,0.888878754304258,0.0576251250438855
"ILR1",11.8,23,"AMP",0.883349668916884,0.888878754304258,0.0576251250438855
"ILR1",11.8,3,"AMP",0.81503067405838,0.888878754304258,0.0576251250438855
"ILR1",11.8,10,"AMP",0.92709467441515,0.888878754304258,0.0576251250438855
"ILR1",11.8,12,"AMP",0.944428876335358,0.888878754304258,0.0576251250438855
"ILR1",11.8,48,"AMP",0.914439554076211,0.888878754304258,0.0576251250438855
"ILR1",11.8,46,"AMP",1.00714090239598,0.888878754304258,0.0576251250438855
"ILR1",11.8,49,"AMP",0.88578902858363,0.888878754304258,0.0576251250438855
"ILR1",11.8,4,"AMP",0.866770402590248,0.888878754304258,0.0576251250438855
"ILR1",11.8,22,"AMP",0.8790248467759,0.888878754304258,0.0576251250438855
"ILR1",11.8,11,"AMP",0.900819314740238,0.888878754304258,0.0576251250438855
"ILR1",11.8,18,"AMP",0.780228557462085,0.888878754304258,0.0576251250438855
"ILR1",11.8,14,"AMP",0.950980906948067,0.888878754304258,0.0576251250438855
"ILR1",11.8,50,"AMP",0.879106067422309,0.888878754304258,0.0576251250438855
"ILR1",11.8,41,"AMP",0.859944242630211,0.888878754304258,0.0576251250438855
"ILR1",11.8,33,"AMP",0.957784504049063,0.888878754304258,0.0576251250438855
"ILR1",11.8,36,"AMP",0.857751731355217,0.888878754304258,0.0576251250438855
"ILR1",11.8,9,"AMP",0.919423155522855,0.888878754304258,0.0576251250438855
"ILR1",11.8,42,"AMP",0.866626580010472,0.888878754304258,0.0576251250438855
"ILR1",11.8,34,"AMP",0.895390856876983,0.888878754304258,0.0576251250438855
"ILR1",11.8,7,"AMP",0.894854597997122,0.888878754304258,0.0576251250438855
"ILR1",11.8,27,"AMP",0.930814969357725,0.888878754304258,0.0576251250438855
"ILR1",11.8,54,"AMP",0.793848268820569,0.888878754304258,0.0576251250438855
"ILR1",11.8,31,"AMP",0.875463426187018,0.888878754304258,0.0576251250438855
"ILR1",11.8,38,"AMP",0.962419202846477,0.888878754304258,0.0576251250438855
"ILR1",11.8,20,"AMP",0.890536725274349,0.888878754304258,0.0576251250438855
"ILR1",11.8,35,"AMP",0.871496112383873,0.888878754304258,0.0576251250438855
"ILR1",11.8,8,"AMP",0.817478486499599,0.888878754304258,0.0576251250438855
"ILR1",11.8,26,"AMP",0.940442741493088,0.888878754304258,0.0576251250438855
"ILR1",11.8,56,"AMP",0.914232959797674,0.888878754304258,0.0576251250438855
"ILR1",11.8,21,"AMP",0.971490507576108,0.888878754304258,0.0576251250438855
"ILR1",11.8,59,"AMP",0.768223098728453,0.888878754304258,0.0576251250438855
"ILR1",11.8,19,"AMP",0.836101065123734,0.888878754304258,0.0576251250438855
"ILR1",11.8,24,"AMP",0.816382738096743,0.888878754304258,0.0576251250438855
"ILR1",11.8,57,"AMP",0.94284059163846,0.888878754304258,0.0576251250438855
"ILR1",11.8,51,"AMP",0.926980839826193,0.888878754304258,0.0576251250438855
"ILR1",11.8,52,"AMP",0.832790443457157,0.888878754304258,0.0576251250438855
"ILR1",11.8,43,"AMP",0.888685968089924,0.888878754304258,0.0576251250438855
"ILR1",11.8,16,"AMP",0.930131852174713,0.888878754304258,0.0576251250438855
"ILR1",11.8,55,"AMP",0.847001846107185,0.888878754304258,0.0576251250438855
"ILR1",11.8,28,"AMP",0.950499065125342,0.888878754304258,0.0576251250438855
"ILR1",11.8,58,"AMP",0.893872002480044,0.888878754304258,0.0576251250438855
"ILR1",11.8,53,"AMP",0.903120139405034,0.888878754304258,0.0576251250438855
"ILR1",11.8,1,"AMP",0.847283631543092,0.888878754304258,0.0576251250438855
"ILR1",11.8,30,"AMP",0.98685571851323,0.888878754304258,0.0576251250438855
"ILR1",11.8,39,"AMP",0.880597666585594,0.888878754304258,0.0576251250438855
"ILR1",11.8,15,"AMP",0.877227685798473,0.888878754304258,0.0576251250438855
"ILR1",11.8,5,"AMP",1.06496430399742,0.888878754304258,0.0576251250438855
"ILR1",11.8,32,"AMP",0.899976364569325,0.888878754304258,0.0576251250438855
"ILR1",11.8,13,"AMP",0.846746427570535,0.888878754304258,0.0576251250438855
"ILR1",11.8,40,"AMP",0.903269359438751,0.888878754304258,0.0576251250438855
"ILR1",11.8,6,"AMP",0.832123526634719,0.888878754304258,0.0576251250438855
"ILR1",11.8,17,"AMP",0.92385082272364,0.888878754304258,0.0576251250438855
"ILR1",11.8,25,"AMP",0.857588579542605,0.888878754304258,0.0576251250438855
"ILR1",11.9,10,"AMP",0.931258004673381,0.88904631803324,0.0566151535195369
"ILR1",11.9,20,"AMP",0.892433393379881,0.88904631803324,0.0566151535195369
"ILR1",11.9,53,"AMP",0.902874530730989,0.88904631803324,0.0566151535195369
"ILR1",11.9,12,"AMP",0.945829630233935,0.88904631803324,0.0566151535195369
"ILR1",11.9,18,"AMP",0.785085473944349,0.88904631803324,0.0566151535195369
"ILR1",11.9,33,"AMP",0.958185745083783,0.88904631803324,0.0566151535195369
"ILR1",11.9,46,"AMP",0.999776180057466,0.88904631803324,0.0566151535195369
"ILR1",11.9,37,"AMP",0.848481069404858,0.88904631803324,0.0566151535195369
"ILR1",11.9,24,"AMP",0.824181709083994,0.88904631803324,0.0566151535195369
"ILR1",11.9,60,"AMP",0.844870827618002,0.88904631803324,0.0566151535195369
"ILR1",11.9,22,"AMP",0.870773620937573,0.88904631803324,0.0566151535195369
"ILR1",11.9,11,"AMP",0.905879171069332,0.88904631803324,0.0566151535195369
"ILR1",11.9,5,"AMP",1.0581564259711,0.88904631803324,0.0566151535195369
"ILR1",11.9,14,"AMP",0.947818659116718,0.88904631803324,0.0566151535195369
"ILR1",11.9,41,"AMP",0.859481448279675,0.88904631803324,0.0566151535195369
"ILR1",11.9,6,"AMP",0.83606409919426,0.88904631803324,0.0566151535195369
"ILR1",11.9,29,"AMP",0.884842529823537,0.88904631803324,0.0566151535195369
"ILR1",11.9,21,"AMP",0.972481775663226,0.88904631803324,0.0566151535195369
"ILR1",11.9,30,"AMP",0.989945998329549,0.88904631803324,0.0566151535195369
"ILR1",11.9,19,"AMP",0.838676687056808,0.88904631803324,0.0566151535195369
"ILR1",11.9,7,"AMP",0.897735575347125,0.88904631803324,0.0566151535195369
"ILR1",11.9,49,"AMP",0.890535850014139,0.88904631803324,0.0566151535195369
"ILR1",11.9,54,"AMP",0.785128250972575,0.88904631803324,0.0566151535195369
"ILR1",11.9,52,"AMP",0.843133482843544,0.88904631803324,0.0566151535195369
"ILR1",11.9,2,"AMP",0.883869299011665,0.88904631803324,0.0566151535195369
"ILR1",11.9,38,"AMP",0.961711709664322,0.88904631803324,0.0566151535195369
"ILR1",11.9,16,"AMP",0.925588683453257,0.88904631803324,0.0566151535195369
"ILR1",11.9,50,"AMP",0.879959843192392,0.88904631803324,0.0566151535195369
"ILR1",11.9,35,"AMP",0.873270299492689,0.88904631803324,0.0566151535195369
"ILR1",11.9,45,"AMP",0.809110316851743,0.88904631803324,0.0566151535195369
"ILR1",11.9,23,"AMP",0.883066048732842,0.88904631803324,0.0566151535195369
"ILR1",11.9,9,"AMP",0.923857569777343,0.88904631803324,0.0566151535195369
"ILR1",11.9,36,"AMP",0.856813749903891,0.88904631803324,0.0566151535195369
"ILR1",11.9,15,"AMP",0.876615526720266,0.88904631803324,0.0566151535195369
"ILR1",11.9,57,"AMP",0.943427922703677,0.88904631803324,0.0566151535195369
"ILR1",11.9,34,"AMP",0.893994795145155,0.88904631803324,0.0566151535195369
"ILR1",11.9,13,"AMP",0.841787280463509,0.88904631803324,0.0566151535195369
"ILR1",11.9,40,"AMP",0.90498303728328,0.88904631803324,0.0566151535195369
"ILR1",11.9,44,"AMP",0.792301895235076,0.88904631803324,0.0566151535195369
"ILR1",11.9,55,"AMP",0.83990753865878,0.88904631803324,0.0566151535195369
"ILR1",11.9,8,"AMP",0.812191518684699,0.88904631803324,0.0566151535195369
"ILR1",11.9,47,"AMP",0.963034658384673,0.88904631803324,0.0566151535195369
"ILR1",11.9,26,"AMP",0.940176573407749,0.88904631803324,0.0566151535195369
"ILR1",11.9,56,"AMP",0.919919680766376,0.88904631803324,0.0566151535195369
"ILR1",11.9,17,"AMP",0.920274056690609,0.88904631803324,0.0566151535195369
"ILR1",11.9,39,"AMP",0.88114595979169,0.88904631803324,0.0566151535195369
"ILR1",11.9,48,"AMP",0.912366613706087,0.88904631803324,0.0566151535195369
"ILR1",11.9,1,"AMP",0.850641333347944,0.88904631803324,0.0566151535195369
"ILR1",11.9,51,"AMP",0.930706892398368,0.88904631803324,0.0566151535195369
"ILR1",11.9,27,"AMP",0.929756237779859,0.88904631803324,0.0566151535195369
"ILR1",11.9,25,"AMP",0.853141857317574,0.88904631803324,0.0566151535195369
"ILR1",11.9,4,"AMP",0.863594189011714,0.88904631803324,0.0566151535195369
"ILR1",11.9,43,"AMP",0.875442471955143,0.88904631803324,0.0566151535195369
"ILR1",11.9,28,"AMP",0.951027155781324,0.88904631803324,0.0566151535195369
"ILR1",11.9,58,"AMP",0.894169824549513,0.88904631803324,0.0566151535195369
"ILR1",11.9,42,"AMP",0.868789113625944,0.88904631803324,0.0566151535195369
"ILR1",11.9,3,"AMP",0.81925546063619,0.88904631803324,0.0566151535195369
"ILR1",11.9,59,"AMP",0.773387240268528,0.88904631803324,0.0566151535195369
"ILR1",11.9,32,"AMP",0.897708243479475,0.88904631803324,0.0566151535195369
"ILR1",11.9,31,"AMP",0.882154345291269,0.88904631803324,0.0566151535195369
"ILR1",12,25,"AMP",0.853378891506807,0.889398479689566,0.054982854565906
"ILR1",12,47,"AMP",0.958223612474136,0.889398479689566,0.054982854565906
"ILR1",12,29,"AMP",0.887108436371287,0.889398479689566,0.054982854565906
"ILR1",12,36,"AMP",0.856730593259102,0.889398479689566,0.054982854565906
"ILR1",12,19,"AMP",0.843850228160776,0.889398479689566,0.054982854565906
"ILR1",12,37,"AMP",0.850231831142276,0.889398479689566,0.054982854565906
"ILR1",12,34,"AMP",0.892081932815592,0.889398479689566,0.054982854565906
"ILR1",12,14,"AMP",0.94294736144454,0.889398479689566,0.054982854565906
"ILR1",12,5,"AMP",1.04642826690235,0.889398479689566,0.054982854565906
"ILR1",12,41,"AMP",0.859657256756738,0.889398479689566,0.054982854565906
"ILR1",12,38,"AMP",0.959514920237959,0.889398479689566,0.054982854565906
"ILR1",12,33,"AMP",0.958557583325544,0.889398479689566,0.054982854565906
"ILR1",12,18,"AMP",0.790759091902392,0.889398479689566,0.054982854565906
"ILR1",12,46,"AMP",0.991891700877575,0.889398479689566,0.054982854565906
"ILR1",12,56,"AMP",0.925663321374174,0.889398479689566,0.054982854565906
"ILR1",12,42,"AMP",0.87344176678269,0.889398479689566,0.054982854565906
"ILR1",12,60,"AMP",0.847016667565601,0.889398479689566,0.054982854565906
"ILR1",12,13,"AMP",0.834809888716915,0.889398479689566,0.054982854565906
"ILR1",12,15,"AMP",0.878365058389143,0.889398479689566,0.054982854565906
"ILR1",12,44,"AMP",0.797475087212512,0.889398479689566,0.054982854565906
"ILR1",12,32,"AMP",0.895309328841847,0.889398479689566,0.054982854565906
"ILR1",12,58,"AMP",0.893679131687828,0.889398479689566,0.054982854565906
"ILR1",12,35,"AMP",0.872859889521991,0.889398479689566,0.054982854565906
"ILR1",12,45,"AMP",0.809129886209192,0.889398479689566,0.054982854565906
"ILR1",12,3,"AMP",0.822360587258805,0.889398479689566,0.054982854565906
"ILR1",12,17,"AMP",0.916581234477378,0.889398479689566,0.054982854565906
"ILR1",12,23,"AMP",0.884410868854433,0.889398479689566,0.054982854565906
"ILR1",12,9,"AMP",0.92798958323848,0.889398479689566,0.054982854565906
"ILR1",12,57,"AMP",0.940557485106881,0.889398479689566,0.054982854565906
"ILR1",12,12,"AMP",0.946814825945859,0.889398479689566,0.054982854565906
"ILR1",12,7,"AMP",0.901280218321528,0.889398479689566,0.054982854565906
"ILR1",12,4,"AMP",0.86296192941345,0.889398479689566,0.054982854565906
"ILR1",12,52,"AMP",0.85053536887063,0.889398479689566,0.054982854565906
"ILR1",12,2,"AMP",0.881613748637541,0.889398479689566,0.054982854565906
"ILR1",12,16,"AMP",0.924823692338137,0.889398479689566,0.054982854565906
"ILR1",12,43,"AMP",0.864187821868659,0.889398479689566,0.054982854565906
"ILR1",12,11,"AMP",0.908162073379807,0.889398479689566,0.054982854565906
"ILR1",12,20,"AMP",0.894609544183637,0.889398479689566,0.054982854565906
"ILR1",12,50,"AMP",0.883960345338752,0.889398479689566,0.054982854565906
"ILR1",12,39,"AMP",0.883804056149228,0.889398479689566,0.054982854565906
"ILR1",12,48,"AMP",0.909240022567399,0.889398479689566,0.054982854565906
"ILR1",12,51,"AMP",0.933426821156131,0.889398479689566,0.054982854565906
"ILR1",12,1,"AMP",0.858218295552097,0.889398479689566,0.054982854565906
"ILR1",12,27,"AMP",0.92908786133456,0.889398479689566,0.054982854565906
"ILR1",12,55,"AMP",0.83820482042305,0.889398479689566,0.054982854565906
"ILR1",12,10,"AMP",0.931279272128678,0.889398479689566,0.054982854565906
"ILR1",12,24,"AMP",0.830095063740393,0.889398479689566,0.054982854565906
"ILR1",12,28,"AMP",0.95204864373967,0.889398479689566,0.054982854565906
"ILR1",12,59,"AMP",0.777785405794389,0.889398479689566,0.054982854565906
"ILR1",12,6,"AMP",0.840547351701372,0.889398479689566,0.054982854565906
"ILR1",12,26,"AMP",0.937069710713868,0.889398479689566,0.054982854565906
"ILR1",12,53,"AMP",0.902962545192572,0.889398479689566,0.054982854565906
"ILR1",12,21,"AMP",0.970890550650599,0.889398479689566,0.054982854565906
"ILR1",12,31,"AMP",0.889127820131616,0.889398479689566,0.054982854565906
"ILR1",12,40,"AMP",0.909474934971717,0.889398479689566,0.054982854565906
"ILR1",12,30,"AMP",0.991831142022816,0.889398479689566,0.054982854565906
"ILR1",12,22,"AMP",0.862150617625852,0.889398479689566,0.054982854565906
"ILR1",12,49,"AMP",0.894550312865357,0.889398479689566,0.054982854565906
"ILR1",12,8,"AMP",0.81167167098841,0.889398479689566,0.054982854565906
"ILR1",12,54,"AMP",0.78048080121128,0.889398479689566,0.054982854565906
"ILR1",12.1,55,"AMP",0.840754417181917,0.88994925979546,0.052952628038679
"ILR1",12.1,45,"AMP",0.808525451289457,0.88994925979546,0.052952628038679
"ILR1",12.1,37,"AMP",0.851025374472878,0.88994925979546,0.052952628038679
"ILR1",12.1,44,"AMP",0.802918436691654,0.88994925979546,0.052952628038679
"ILR1",12.1,7,"AMP",0.905357668942628,0.88994925979546,0.052952628038679
"ILR1",12.1,53,"AMP",0.903751711040105,0.88994925979546,0.052952628038679
"ILR1",12.1,18,"AMP",0.796766295913337,0.88994925979546,0.052952628038679
"ILR1",12.1,14,"AMP",0.93710258358552,0.88994925979546,0.052952628038679
"ILR1",12.1,9,"AMP",0.9314439698419,0.88994925979546,0.052952628038679
"ILR1",12.1,42,"AMP",0.879752268438691,0.88994925979546,0.052952628038679
"ILR1",12.1,12,"AMP",0.947498435991735,0.88994925979546,0.052952628038679
"ILR1",12.1,3,"AMP",0.824940552979684,0.88994925979546,0.052952628038679
"ILR1",12.1,10,"AMP",0.928368414291215,0.88994925979546,0.052952628038679
"ILR1",12.1,19,"AMP",0.850630429432967,0.88994925979546,0.052952628038679
"ILR1",12.1,52,"AMP",0.855641390498999,0.88994925979546,0.052952628038679
"ILR1",12.1,16,"AMP",0.926773490357653,0.88994925979546,0.052952628038679
"ILR1",12.1,2,"AMP",0.879484774988433,0.88994925979546,0.052952628038679
"ILR1",12.1,56,"AMP",0.931159573554537,0.88994925979546,0.052952628038679
"ILR1",12.1,41,"AMP",0.860412167548969,0.88994925979546,0.052952628038679
"ILR1",12.1,26,"AMP",0.931785119881804,0.88994925979546,0.052952628038679
"ILR1",12.1,6,"AMP",0.845420411128697,0.88994925979546,0.052952628038679
"ILR1",12.1,33,"AMP",0.958097813682518,0.88994925979546,0.052952628038679
"ILR1",12.1,15,"AMP",0.882109682943033,0.88994925979546,0.052952628038679
"ILR1",12.1,51,"AMP",0.935291355802434,0.88994925979546,0.052952628038679
"ILR1",12.1,48,"AMP",0.905564298009993,0.88994925979546,0.052952628038679
"ILR1",12.1,13,"AMP",0.827087015266845,0.88994925979546,0.052952628038679
"ILR1",12.1,49,"AMP",0.897969293289424,0.88994925979546,0.052952628038679
"ILR1",12.1,46,"AMP",0.983630448495618,0.88994925979546,0.052952628038679
"ILR1",12.1,22,"AMP",0.853667556036987,0.88994925979546,0.052952628038679
"ILR1",12.1,58,"AMP",0.892646458023164,0.88994925979546,0.052952628038679
"ILR1",12.1,11,"AMP",0.908337678315214,0.88994925979546,0.052952628038679
"ILR1",12.1,8,"AMP",0.814740738033588,0.88994925979546,0.052952628038679
"ILR1",12.1,50,"AMP",0.890101401569728,0.88994925979546,0.052952628038679
"ILR1",12.1,59,"AMP",0.781373990372249,0.88994925979546,0.052952628038679
"ILR1",12.1,23,"AMP",0.886774719395798,0.88994925979546,0.052952628038679
"ILR1",12.1,29,"AMP",0.890557469945289,0.88994925979546,0.052952628038679
"ILR1",12.1,57,"AMP",0.935218173315675,0.88994925979546,0.052952628038679
"ILR1",12.1,21,"AMP",0.967469809151613,0.88994925979546,0.052952628038679
"ILR1",12.1,34,"AMP",0.890255991549565,0.88994925979546,0.052952628038679
"ILR1",12.1,60,"AMP",0.849045939433728,0.88994925979546,0.052952628038679
"ILR1",12.1,40,"AMP",0.915822878310915,0.88994925979546,0.052952628038679
"ILR1",12.1,4,"AMP",0.864227493675001,0.88994925979546,0.052952628038679
"ILR1",12.1,25,"AMP",0.856914896190706,0.88994925979546,0.052952628038679
"ILR1",12.1,32,"AMP",0.89325472823221,0.88994925979546,0.052952628038679
"ILR1",12.1,38,"AMP",0.956374636381718,0.88994925979546,0.052952628038679
"ILR1",12.1,35,"AMP",0.871287045058197,0.88994925979546,0.052952628038679
"ILR1",12.1,20,"AMP",0.896863775392818,0.88994925979546,0.052952628038679
"ILR1",12.1,17,"AMP",0.913170606098412,0.88994925979546,0.052952628038679
"ILR1",12.1,54,"AMP",0.779663171597323,0.88994925979546,0.052952628038679
"ILR1",12.1,24,"AMP",0.834640943399297,0.88994925979546,0.052952628038679
"ILR1",12.1,30,"AMP",0.992587841060691,0.88994925979546,0.052952628038679
"ILR1",12.1,36,"AMP",0.857521949483871,0.88994925979546,0.052952628038679
"ILR1",12.1,43,"AMP",0.855281912808557,0.88994925979546,0.052952628038679
"ILR1",12.1,28,"AMP",0.953606388567066,0.88994925979546,0.052952628038679
"ILR1",12.1,1,"AMP",0.868441858764212,0.88994925979546,0.052952628038679
"ILR1",12.1,47,"AMP",0.953734655098664,0.88994925979546,0.052952628038679
"ILR1",12.1,31,"AMP",0.895977336346314,0.88994925979546,0.052952628038679
"ILR1",12.1,5,"AMP",1.03157585854728,0.88994925979546,0.052952628038679
"ILR1",12.1,39,"AMP",0.887763496803057,0.88994925979546,0.052952628038679
"ILR1",12.1,27,"AMP",0.928791345225998,0.88994925979546,0.052952628038679
"ILR1",12.2,46,"AMP",0.975117952707034,0.890712010256169,0.0507994457861997
"ILR1",12.2,53,"AMP",0.905622246919461,0.890712010256169,0.0507994457861997
"ILR1",12.2,59,"AMP",0.784124605798226,0.890712010256169,0.0507994457861997
"ILR1",12.2,42,"AMP",0.886840793302035,0.890712010256169,0.0507994457861997
"ILR1",12.2,45,"AMP",0.807793932391311,0.890712010256169,0.0507994457861997
"ILR1",12.2,17,"AMP",0.910443593571271,0.890712010256169,0.0507994457861997
"ILR1",12.2,33,"AMP",0.955964018172398,0.890712010256169,0.0507994457861997
"ILR1",12.2,10,"AMP",0.923825786112459,0.890712010256169,0.0507994457861997
"ILR1",12.2,40,"AMP",0.923052148179253,0.890712010256169,0.0507994457861997
"ILR1",12.2,34,"AMP",0.889150169937073,0.890712010256169,0.0507994457861997
"ILR1",12.2,11,"AMP",0.90713204439596,0.890712010256169,0.0507994457861997
"ILR1",12.2,38,"AMP",0.952878931041707,0.890712010256169,0.0507994457861997
"ILR1",12.2,14,"AMP",0.931053993682991,0.890712010256169,0.0507994457861997
"ILR1",12.2,41,"AMP",0.86167427517216,0.890712010256169,0.0507994457861997
"ILR1",12.2,18,"AMP",0.802605055462932,0.890712010256169,0.0507994457861997
"ILR1",12.2,47,"AMP",0.949712255271056,0.890712010256169,0.0507994457861997
"ILR1",12.2,15,"AMP",0.88744939477893,0.890712010256169,0.0507994457861997
"ILR1",12.2,12,"AMP",0.948005624069166,0.890712010256169,0.0507994457861997
"ILR1",12.2,57,"AMP",0.928480651034904,0.890712010256169,0.0507994457861997
"ILR1",12.2,7,"AMP",0.909838608814555,0.890712010256169,0.0507994457861997
"ILR1",12.2,60,"AMP",0.851226510048735,0.890712010256169,0.0507994457861997
"ILR1",12.2,19,"AMP",0.857962017093609,0.890712010256169,0.0507994457861997
"ILR1",12.2,52,"AMP",0.859167121637667,0.890712010256169,0.0507994457861997
"ILR1",12.2,22,"AMP",0.845829727040401,0.890712010256169,0.0507994457861997
"ILR1",12.2,44,"AMP",0.808283942895127,0.890712010256169,0.0507994457861997
"ILR1",12.2,58,"AMP",0.891325995954357,0.890712010256169,0.0507994457861997
"ILR1",12.2,35,"AMP",0.869646959334995,0.890712010256169,0.0507994457861997
"ILR1",12.2,26,"AMP",0.92504821000658,0.890712010256169,0.0507994457861997
"ILR1",12.2,50,"AMP",0.897311391966264,0.890712010256169,0.0507994457861997
"ILR1",12.2,23,"AMP",0.889523910578251,0.890712010256169,0.0507994457861997
"ILR1",12.2,51,"AMP",0.936476412320575,0.890712010256169,0.0507994457861997
"ILR1",12.2,21,"AMP",0.963024642941713,0.890712010256169,0.0507994457861997
"ILR1",12.2,48,"AMP",0.901868667311173,0.890712010256169,0.0507994457861997
"ILR1",12.2,54,"AMP",0.782353693862585,0.890712010256169,0.0507994457861997
"ILR1",12.2,27,"AMP",0.928845642817525,0.890712010256169,0.0507994457861997
"ILR1",12.2,13,"AMP",0.819936083065782,0.890712010256169,0.0507994457861997
"ILR1",12.2,16,"AMP",0.930297771362801,0.890712010256169,0.0507994457861997
"ILR1",12.2,2,"AMP",0.877712744135752,0.890712010256169,0.0507994457861997
"ILR1",12.2,55,"AMP",0.846314320402492,0.890712010256169,0.0507994457861997
"ILR1",12.2,5,"AMP",1.01548991960765,0.890712010256169,0.0507994457861997
"ILR1",12.2,20,"AMP",0.898997426647325,0.890712010256169,0.0507994457861997
"ILR1",12.2,28,"AMP",0.955742374851257,0.890712010256169,0.0507994457861997
"ILR1",12.2,6,"AMP",0.850523688844439,0.890712010256169,0.0507994457861997
"ILR1",12.2,29,"AMP",0.894988835667395,0.890712010256169,0.0507994457861997
"ILR1",12.2,30,"AMP",0.992301531942609,0.890712010256169,0.0507994457861997
"ILR1",12.2,36,"AMP",0.859188433947267,0.890712010256169,0.0507994457861997
"ILR1",12.2,9,"AMP",0.93384647842319,0.890712010256169,0.0507994457861997
"ILR1",12.2,37,"AMP",0.851355411901608,0.890712010256169,0.0507994457861997
"ILR1",12.2,24,"AMP",0.838409758345489,0.890712010256169,0.0507994457861997
"ILR1",12.2,4,"AMP",0.866698650104983,0.890712010256169,0.0507994457861997
"ILR1",12.2,31,"AMP",0.902281234044709,0.890712010256169,0.0507994457861997
"ILR1",12.2,43,"AMP",0.849065213949176,0.890712010256169,0.0507994457861997
"ILR1",12.2,3,"AMP",0.827649408711406,0.890712010256169,0.0507994457861997
"ILR1",12.2,8,"AMP",0.820112938283791,0.890712010256169,0.0507994457861997
"ILR1",12.2,39,"AMP",0.892156928657792,0.890712010256169,0.0507994457861997
"ILR1",12.2,25,"AMP",0.862267645389522,0.890712010256169,0.0507994457861997
"ILR1",12.2,56,"AMP",0.936103659034953,0.890712010256169,0.0507994457861997
"ILR1",12.2,49,"AMP",0.900950412703513,0.890712010256169,0.0507994457861997
"ILR1",12.2,1,"AMP",0.879643069475294,0.890712010256169,0.0507994457861997
"ILR1",12.2,32,"AMP",0.892025749245504,0.890712010256169,0.0507994457861997
"ILR1",12.3,38,"AMP",0.949615877164032,0.891700082976946,0.0487119297539387
"ILR1",12.3,10,"AMP",0.918951742543876,0.891700082976946,0.0487119297539387
"ILR1",12.3,29,"AMP",0.900201738659456,0.891700082976946,0.0487119297539387
"ILR1",12.3,41,"AMP",0.863371674142102,0.891700082976946,0.0487119297539387
"ILR1",12.3,2,"AMP",0.876528022150907,0.891700082976946,0.0487119297539387
"ILR1",12.3,60,"AMP",0.853826246236978,0.891700082976946,0.0487119297539387
"ILR1",12.3,18,"AMP",0.807773340036925,0.891700082976946,0.0487119297539387
"ILR1",12.3,34,"AMP",0.889397666568114,0.891700082976946,0.0487119297539387
"ILR1",12.3,20,"AMP",0.900811837587057,0.891700082976946,0.0487119297539387
"ILR1",12.3,44,"AMP",0.813223605045557,0.891700082976946,0.0487119297539387
"ILR1",12.3,23,"AMP",0.892024752623106,0.891700082976946,0.0487119297539387
"ILR1",12.3,26,"AMP",0.917584390183214,0.891700082976946,0.0487119297539387
"ILR1",12.3,12,"AMP",0.948461553875754,0.891700082976946,0.0487119297539387
"ILR1",12.3,7,"AMP",0.914593719541441,0.891700082976946,0.0487119297539387
"ILR1",12.3,19,"AMP",0.864789717362927,0.891700082976946,0.0487119297539387
"ILR1",12.3,15,"AMP",0.893984188293832,0.891700082976946,0.0487119297539387
"ILR1",12.3,13,"AMP",0.814674515066204,0.891700082976946,0.0487119297539387
"ILR1",12.3,22,"AMP",0.839142421505514,0.891700082976946,0.0487119297539387
"ILR1",12.3,16,"AMP",0.934256229204574,0.891700082976946,0.0487119297539387
"ILR1",12.3,5,"AMP",1.00006116878519,0.891700082976946,0.0487119297539387
"ILR1",12.3,35,"AMP",0.869034825586077,0.891700082976946,0.0487119297539387
"ILR1",12.3,14,"AMP",0.925571259880286,0.891700082976946,0.0487119297539387
"ILR1",12.3,45,"AMP",0.80743224981353,0.891700082976946,0.0487119297539387
"ILR1",12.3,33,"AMP",0.951313778812878,0.891700082976946,0.0487119297539387
"ILR1",12.3,56,"AMP",0.940190799542907,0.891700082976946,0.0487119297539387
"ILR1",12.3,21,"AMP",0.958360143796346,0.891700082976946,0.0487119297539387
"ILR1",12.3,48,"AMP",0.898682357748241,0.891700082976946,0.0487119297539387
"ILR1",12.3,57,"AMP",0.921415581969412,0.891700082976946,0.0487119297539387
"ILR1",12.3,46,"AMP",0.96647974330726,0.891700082976946,0.0487119297539387
"ILR1",12.3,24,"AMP",0.841991918863757,0.891700082976946,0.0487119297539387
"ILR1",12.3,40,"AMP",0.93018802545511,0.891700082976946,0.0487119297539387
"ILR1",12.3,31,"AMP",0.907617853336148,0.891700082976946,0.0487119297539387
"ILR1",12.3,43,"AMP",0.845878194464855,0.891700082976946,0.0487119297539387
"ILR1",12.3,11,"AMP",0.905271230142451,0.891700082976946,0.0487119297539387
"ILR1",12.3,8,"AMP",0.826502490202572,0.891700082976946,0.0487119297539387
"ILR1",12.3,50,"AMP",0.904518696609305,0.891700082976946,0.0487119297539387
"ILR1",12.3,47,"AMP",0.946300882004108,0.891700082976946,0.0487119297539387
"ILR1",12.3,3,"AMP",0.831141205366549,0.891700082976946,0.0487119297539387
"ILR1",12.3,30,"AMP",0.991057651168001,0.891700082976946,0.0487119297539387
