"channel","label","threshold","mean_value"
"c23","FAD",19.4,29.3364027940654
"c23","FAD",19.5,29.4979248619797
"c23","FAD",19.6,29.6544616959643
"c23","FAD",19.7,29.8088987083598
"c23","FAD",19.8,29.9642998504104
"c23","FAD",19.9,30.1237290733603
"c23","FAD",20,30.2902503284537
"c23","FMN",4.8,5.89767770966249
"c23","FMN",4.9,5.89025676718253
"c23","FMN",5,5.88616261989084
"c23","FMN",5.1,5.88864008147048
"c23","FMN",5.2,5.90093396560452
"c23","FMN",5.3,5.926289085976
"c23","FMN",5.4,5.96767278849196
"c23","FMN",5.5,6.02339182750895
"c23","FMN",5.6,6.08788575025511
"c23","FMN",5.7,6.15547704724058
"c23","FMN",5.8,6.22048820897548
"c23","FMN",5.9,6.27724674310691
"c23","FMN",6,6.32262886286168
"c23","FMN",6.1,6.36019862504482
"c23","FMN",6.2,6.39460378804643
"c23","FMN",6.3,6.4304921102566
"c23","FMN",6.4,6.47251135006546
"c23","FMN",6.5,6.52484809729648
"c23","FMN",6.6,6.58715842177486
"c23","FMN",6.7,6.65652691739842
"c23","FMN",6.8,6.73000866327671
"c23","FMN",6.9,6.80465873851927
"c23","FMN",7,6.87754982060905
"c23","FMN",7.1,6.94728784531036
"c23","FMN",7.2,7.01518009870242
"c23","FMN",7.3,7.08280884144868
"c23","FMN",7.4,7.15175633421253
"c23","FMN",7.5,7.22360483765742
"c23","FMN",7.6,7.29952783626701
"c23","FMN",7.7,7.3781761356009
"c23","FMN",7.8,7.45723916020338
"c23","FMN",7.9,7.53440444213643
"c23","FMN",8,7.607359513462
"c23","FMN",8.1,7.67383525140914
"c23","FMN",8.2,7.73299452909756
"c23","FMN",8.3,7.78572599944788
"c23","FMN",8.4,7.83302105948047
"c23","FMN",8.5,7.87587110621573
"c23","FMN",8.6,7.91526753667405
"c23","FMN",8.7,7.9524734367697
"c23","FMN",8.8,7.98983864799238
"c23","FMN",8.9,8.02998470072569
"c23","FMN",9,8.07553312535321
"c23","FMN",9.1,8.12910545225852
"c23","FMN",9.2,8.19311575864411
"c23","FMN",9.3,8.26649355656115
"c23","FMN",9.4,8.34527697934917
"c23","FMN",9.5,8.42541664103694
"c23","FMN",9.6,8.50286315565324
"c23","FMN",9.7,8.5735711957188
"c23","FMN",9.8,8.63555714767394
"c23","FMN",9.9,8.69224736775193
"c23","FMN",10,8.74794484645106
"c23","FMN",10.1,8.8069525742696
"c23","FMN",10.2,8.87357354170584
"c23","FMN",10.3,8.95154843761131
"c23","FMN",10.4,9.03909389945976
"c23","FMN",10.5,9.13129117074265
"c23","FMN",10.6,9.22318550764601
"c23","FMN",10.7,9.3098221663559
"c23","FMN",10.8,9.3862841737334
"c23","FMN",10.9,9.45094532670216
"c23","FMN",11,9.50797722080397
"c23","FMN",11.1,9.56214161837808
"c23","FMN",11.2,9.6182002817637
"c23","FMN",11.3,9.6809149733001
"c23","FMN",11.4,9.75428423773545
"c23","FMN",11.5,9.83759657792506
"c23","FMN",11.6,9.92834552201939
"c23","FMN",11.7,10.0240210647541
"c23","FMN",11.8,10.1221132008649
"c23","FMN",11.9,10.2201326533595
"c23","FMN",12,10.3162749459386
"c23","FMN",12.1,10.4095608946178
"c23","FMN",12.2,10.4990604490948
"c23","FMN",12.3,10.583843559067
"c23","FMN",12.4,10.6629801742321
"c23","FMN",12.5,10.7360054801252
"c23","FMN",12.6,10.8043156056317
"c23","FMN",12.7,10.8697719154743
"c23","FMN",12.8,10.9342357743758
"c23","FMN",12.9,10.9995685470592
"c23","FMN",13,11.0675754772739
"c23","FMN",13.1,11.1391191517963
"c23","FMN",13.2,11.2142799713374
"c23","FMN",13.3,11.2931146605725
"c23","FMN",13.4,11.3756799441771
"c23","FMN",13.5,11.4620324570825
"c23","FMN",13.6,11.5521832442129
"c23","FMN",13.7,11.6460237215954
"c23","FMN",13.8,11.7434259205298
"c23","FMN",13.9,11.8442618723158
"c23","FMN",14,11.9484036082533
"c23","FMN",14.1,12.0556666536592
"c23","FMN",14.2,12.1653114190764
"c23","FMN",14.3,12.2762832376885
"c23","FMN",14.4,12.3875238262958
"c23","FMN",14.5,12.4979749016988
"c23","FMN",14.6,12.6065813409137
"c23","FMN",14.7,12.7125633547556
"c23","FMN",14.8,12.8156262471597
"c23","FMN",14.9,12.9155247004326
"c23","FMN",15,13.0120133968808
"c23","FMN",15.1,13.1048470188111
"c23","FMN",15.2,13.1940808902902
"c23","FMN",15.3,13.2816256847656
"c23","FMN",15.4,13.3700991405652
"c23","FMN",15.5,13.4621203878768
"c23","FMN",15.6,13.5603085568884
"c23","FMN",15.7,13.6671984921201
"c23","FMN",15.8,13.7825404893672
"c23","FMN",15.9,13.9027290261748
"c23","FMN",16,14.0239587918386
"c23","FMN",16.1,14.1424244756545
"c23","FMN",16.2,14.2543207669182
"c23","FMN",16.3,14.3569100730359
"c23","FMN",16.4,14.451725673856
"c23","FMN",16.5,14.5413685673372
"c23","FMN",16.6,14.6284397514384
"c23","FMN",16.7,14.7155402241185
"c23","FMN",16.8,14.8051718488513
"c23","FMN",16.9,14.8981713395615
"c23","FMN",17,14.9939937232918
"c23","FMN",17.1,15.0920522047241
"c23","FMN",17.2,15.1917599885401
"c23","FMN",17.3,15.2925302240583
"c23","FMN",17.4,15.3937479358963
"c23","FMN",17.5,15.4947243490144
"c23","FMN",17.6,15.5947587298387
"c23","FMN",17.7,15.6931503447956
"c23","FMN",17.8,15.7891984603111
"c23","FMN",17.9,15.8823343208109
"c23","FMN",18,15.9732857225883
"c23","FMN",18.1,16.0635163712617
"c23","FMN",18.2,16.1544984190416
"c23","FMN",18.3,16.2477040181386
"c23","FMN",18.4,16.3445942759439
"c23","FMN",18.5,16.445668019986
"c23","FMN",18.6,16.5497286980629
"c23","FMN",18.7,16.6554071826745
"c23","FMN",18.8,16.7613343463208
"c23","FMN",18.9,16.8661410615016
"c23","FMN",19,16.9687436323755
"c23","FMN",19.1,17.0698198464391
"c23","FMN",19.2,17.170718784164
"c23","FMN",19.3,17.2727908474649
"c23","FMN",19.4,17.3773864382561
"c23","FMN",19.5,17.4858056129654
"c23","FMN",19.6,17.5976851623096
"c23","FMN",19.7,17.710657380773
"c23","FMN",19.8,17.8222352253896
"c23","FMN",19.9,17.9299316531937
"c23","FMN",20,18.0312596212193
"c23","GLC",4.8,1.87340620642033
"c23","GLC",4.9,1.94849629631635
"c23","GLC",5,2.00892771479606
"c23","GLC",5.1,2.06008113077433
"c23","GLC",5.2,2.10733721316602
"c23","GLC",5.3,2.15607663088602
"c23","GLC",5.4,2.21142553754572
"c23","GLC",5.5,2.27423502501856
"c23","GLC",5.6,2.34180887813591
"c23","GLC",5.7,2.41134350808545
"c23","GLC",5.8,2.48003532605488
"c23","GLC",5.9,2.54508249263431
"c23","GLC",6,2.6045718648396
"c23","GLC",6.1,2.65892225310302
"c23","GLC",6.2,2.708930338778
"c23","GLC",6.3,2.75539280321798
"c23","GLC",6.4,2.79910632777642
"c23","GLC",6.5,2.84092619764419
"c23","GLC",6.6,2.88228342211129
"c23","GLC",6.7,2.92493578546529
"c23","GLC",6.8,2.97064482263938
"c23","GLC",6.9,3.02117206856675
"c23","GLC",7,3.07826447597014
"c23","GLC",7.1,3.14239852248766
"c23","GLC",7.2,3.2118123164548
"c23","GLC",7.3,3.28451611916892
"c23","GLC",7.4,3.35852019192739
"c23","GLC",7.5,3.43183479602755
"c23","GLC",7.6,3.50277403950077
"c23","GLC",7.7,3.57152715860259
"c23","GLC",7.8,3.63899799209263
"c23","GLC",7.9,3.7060917854283
"c23","GLC",8,3.77371378406704
"c23","GLC",8.1,3.84275063495472
"c23","GLC",8.2,3.91347454532176
"c23","GLC",8.3,3.9854172261047
"c23","GLC",8.4,4.05806630287935
"c23","GLC",8.5,4.13090940122151
"c23","GLC",8.6,4.20343414670698
"c23","GLC",8.7,4.27544558529977
"c23","GLC",8.8,4.34801844451671
"c23","GLC",8.9,4.42254487226282
"c23","GLC",9,4.50041701644315
"c23","GLC",9.1,4.58302702496272
"c23","GLC",9.2,4.67167665792019
"c23","GLC",9.3,4.76614944272898
"c23","GLC",9.4,4.86496912675112
"c23","GLC",9.5,4.96662132499284
"c23","GLC",9.6,5.06959165246036
"c23","GLC",9.7,5.17236552241207
"c23","GLC",9.8,5.27332586021161
"c23","GLC",9.9,5.37058666137269
"c23","GLC",10,5.46221834387898
"c23","GLC",10.1,5.54629132571414
"c23","GLC",10.2,5.62087602486184
"c23","GLC",10.3,5.68438205293175
"c23","GLC",10.4,5.73855125971544
"c23","GLC",10.5,5.7870168386631
"c23","GLC",10.6,5.833433691617
"c23","GLC",10.7,5.88145672041939
"c23","GLC",10.8,5.9347232283156
"c23","GLC",10.9,5.99533724079443
"c23","GLC",11,6.06270139871759
"c23","GLC",11.1,6.13594336486994
"c23","GLC",11.2,6.21419080203637
"c23","GLC",11.3,6.29657137300174
"c23","GLC",11.4,6.3822103861771
"c23","GLC",11.5,6.47021862043514
"c23","GLC",11.6,6.55970131751012
"c23","GLC",11.7,6.6497637082364
"c23","GLC",11.8,6.73951102344839
"c23","GLC",11.9,6.82806297416154
"c23","GLC",12,6.91501765366958
"c23","GLC",12.1,7.00054968099405
"c23","GLC",12.2,7.0848679985486
"c23","GLC",12.3,7.16818154874691
"c23","GLC",12.4,7.25069927400267
"c23","GLC",12.5,7.33276679433653
"c23","GLC",12.6,7.41527644019717
"c23","GLC",12.7,7.49925721964024
"c23","GLC",12.8,7.58573814072141
"c23","GLC",12.9,7.67574821149633
"c23","GLC",13,7.77024922271458
"c23","GLC",13.1,7.86907392443741
"c23","GLC",13.2,7.97111822552239
"c23","GLC",13.3,8.07524967752606
"c23","GLC",13.4,8.180335832005
"c23","GLC",13.5,8.28524469862695
"c23","GLC",13.6,8.38907700754259
"c23","GLC",13.7,8.49154415111479
"c23","GLC",13.8,8.59245647372277
"c23","GLC",13.9,8.69162431974575
"c23","GLC",14,8.78885803356296
"c23","GLC",14.1,8.88404724404224
"c23","GLC",14.2,8.97786047086751
"c23","GLC",14.3,9.07140832403121
"c23","GLC",14.4,9.16580648773302
"c23","GLC",14.5,9.26217064617264
"c23","GLC",14.6,9.36160738139888
"c23","GLC",14.7,9.46443025056444
"c23","GLC",14.8,9.5695556306608
"c23","GLC",14.9,9.67575767757178
"c23","GLC",15,9.78181054718122
"c23","GLC",15.1,9.88648839537297
"c23","GLC",15.2,9.9888500952488
"c23","GLC",15.3,10.0897115942231
"c23","GLC",15.4,10.1905584524266
"c23","GLC",15.5,10.2928775481251
"c23","GLC",15.6,10.3981557595846
"c23","GLC",15.7,10.5078412493053
"c23","GLC",15.8,10.6221031255999
"c23","GLC",15.9,10.7395690357371
"c23","GLC",16,10.8587748562812
"c23","GLC",16.1,10.9782564637969
"c23","GLC",16.2,11.0965497348486
"c23","GLC",16.3,11.2126359797262
"c23","GLC",16.4,11.3272782436203
"c23","GLC",16.5,11.4416850054471
"c23","GLC",16.6,11.5570647441225
"c23","GLC",16.7,11.6746259385626
"c23","GLC",16.8,11.7955020267049
"c23","GLC",16.9,11.919565992552
"c23","GLC",17,12.045644936469
"c23","GLC",17.1,12.1725343009083
"c23","GLC",17.2,12.2990295283223
"c23","GLC",17.3,12.423926865103
"c23","GLC",17.4,12.5464309590679
"c23","GLC",17.5,12.6668181098049
"c23","GLC",17.6,12.7855382679019
"c23","GLC",17.7,12.9030413839465
"c23","GLC",17.8,13.0197774085265
"c23","GLC",17.9,13.1361272571454
"c23","GLC",18,13.2517936446393
"c23","GLC",18.1,13.3660943462147
"c23","GLC",18.2,13.4783427188326
"c23","GLC",18.3,13.5878521194544
"c23","GLC",18.4,13.6939521472969
"c23","GLC",18.5,13.797387508127
"c23","GLC",18.6,13.901396094
"c23","GLC",18.7,14.0094695822205
"c23","GLC",18.8,14.1250996500932
"c23","GLC",18.9,14.2517779749224
"c23","GLC",19,14.3919797297222
"c23","GLC",19.1,14.5419069383421
"c23","GLC",19.2,14.6953709571333
"c23","GLC",19.3,14.8461784364085
"c23","GLC",19.4,14.9881360264805
"c23","GLC",19.5,15.115231494743
"c23","GLC",19.6,15.2274361802996
"c23","GLC",19.7,15.3319325652903
"c23","GLC",19.8,15.4363324464171
"c23","GLC",19.9,15.548247620382
"c23","GLC",20,15.6752898838872
"c23","HEM",4.8,5.12058079469799
"c23","HEM",4.9,5.12639535583849
"c23","HEM",5,5.13806712598369
"c23","HEM",5.1,5.15426688494402
"c23","HEM",5.2,5.17366541252993
"c23","HEM",5.3,5.19493348855183
"c23","HEM",5.4,5.21678155946901
"c23","HEM",5.5,5.23858634748296
"c23","HEM",5.6,5.2602774287134
"c23","HEM",5.7,5.28180111364751
"c23","HEM",5.8,5.30310371277249
"c23","HEM",5.9,5.32413203437972
"c23","HEM",6,5.34508577129812
"c23","HEM",6.1,5.36682818936539
"c23","HEM",6.2,5.39033008012815
"c23","HEM",6.3,5.41656223513296
"c23","HEM",6.4,5.44649544592642
"c23","HEM",6.5,5.48095525208816
"c23","HEM",6.6,5.51934023787448
"c23","HEM",6.7,5.56023906257394
"c23","HEM",6.8,5.60223108934923
"c23","HEM",6.9,5.64389568136303
"c23","HEM",7,5.68382503354153
"c23","HEM",7.1,5.7217293082084
"c23","HEM",7.2,5.75928834338894
"c23","HEM",7.3,5.79838247341361
"c23","HEM",7.4,5.84089203261284
"c23","HEM",7.5,5.8886973553171
"c23","HEM",7.6,5.94330170927543
"c23","HEM",7.7,6.00388137263983
"c23","HEM",7.8,6.06872581882459
"c23","HEM",7.9,6.13612277556537
"c23","HEM",8,6.20435997059784
"c23","HEM",8.1,6.27175089282706
"c23","HEM",8.2,6.33746010386505
"c23","HEM",8.3,6.40167784151211
"c23","HEM",8.4,6.46465540708117
"c23","HEM",8.5,6.52664410188514
"c23","HEM",8.6,6.58789522723695
"c23","HEM",8.7,6.64865617605119
"c23","HEM",8.8,6.709158707649
"c23","HEM",8.9,6.76963067295324
"c23","HEM",9,6.83029992288672
"c23","HEM",9.1,6.89139430837225
"c23","HEM",9.2,6.95317351313094
"c23","HEM",9.3,7.01643191241712
"c23","HEM",9.4,7.08240755111088
"c23","HEM",9.5,7.15235190355408
"c23","HEM",9.6,7.22751644408857
"c23","HEM",9.7,7.30915110375485
"c23","HEM",9.8,7.39772181650592
"c23","HEM",9.9,7.49163729559076
"c23","HEM",10,7.58897290116601
"c23","HEM",10.1,7.68780399338834
"c23","HEM",10.2,7.7862059324144
"c23","HEM",10.3,7.88238304907679
"c23","HEM",10.4,7.97580668212878
"c23","HEM",10.5,8.06666731081275
"c23","HEM",10.6,8.15516366849436
"c23","HEM",10.7,8.24149448853928
"c23","HEM",10.8,8.32586194983383
"c23","HEM",10.9,8.40876842225285
"c23","HEM",11,8.4912451630943
"c23","HEM",11.1,8.57437726591661
"c23","HEM",11.2,8.65924982427821
"c23","HEM",11.3,8.74694793173753
"c23","HEM",11.4,8.83835754739196
"c23","HEM",11.5,8.93313571257678
"c23","HEM",11.6,9.03047113387627
"c23","HEM",11.7,9.12955159595588
"c23","HEM",11.8,9.22956488348112
"c23","HEM",11.9,9.32971039420195
"c23","HEM",12,9.42957118777184
"c23","HEM",12.1,9.52919269665395
"c23","HEM",12.2,9.62864788062291
"c23","HEM",12.3,9.72800969945332
"c23","HEM",12.4,9.82735111291981
"c23","HEM",12.5,9.92679459573169
"c23","HEM",12.6,10.026660682337
"c23","HEM",12.7,10.1273194221186
"c23","HEM",12.8,10.2291408644591
"c23","HEM",12.9,10.3324950587414
"c23","HEM",13,10.4377369288042
"c23","HEM",13.1,10.544967336613
"c23","HEM",13.2,10.654076331863
"c23","HEM",13.3,10.7649475831603
"c23","HEM",13.4,10.8774647591112
"c23","HEM",13.5,10.9915108749165
"c23","HEM",13.6,11.1066370158129
"c23","HEM",13.7,11.2215232775852
"c23","HEM",13.8,11.3347086204428
"c23","HEM",13.9,11.444732004595
"c23","HEM",14,11.5501323902514
"c23","HEM",14.1,11.6496400591383
"c23","HEM",14.2,11.7438648355647
"c23","HEM",14.3,11.8344833526181
"c23","HEM",14.4,11.9231844879633
"c23","HEM",14.5,12.0116571192648
"c23","HEM",14.6,12.1015842122525
"c23","HEM",14.7,12.1941336553236
"c23","HEM",14.8,12.2895658548611
"c23","HEM",14.9,12.3880488432644
"c23","HEM",15,12.4897506529328
"c23","HEM",15.1,12.5948393162658
"c23","HEM",15.2,12.7033668838228
"c23","HEM",15.3,12.8146696478637
"c23","HEM",15.4,12.9278111285434
"c23","HEM",15.5,13.0418543090639
"c23","HEM",15.6,13.1558621726269
"c23","HEM",15.7,13.2689208630225
"c23","HEM",15.8,13.3808816812458
"c23","HEM",15.9,13.492518062816
"c23","HEM",16,13.6046583424242
"c23","HEM",16.1,13.7181308547613
"c23","HEM",16.2,13.8337639345182
"c23","HEM",16.3,13.9521168414456
"c23","HEM",16.4,14.0726725355335
"c23","HEM",16.5,14.1946449018315
"c23","HEM",16.6,14.3172478253893
"c23","HEM",16.7,14.4396951912565
"c23","HEM",16.8,14.5612475640923
"c23","HEM",16.9,14.6819495801211
"c23","HEM",17,14.8024964726245
"c23","HEM",17.1,14.9236031678441
"c23","HEM",17.2,15.0459845920219
"c23","HEM",17.3,15.1703551582259
"c23","HEM",17.4,15.2971685873931
"c23","HEM",17.5,15.4261945402022
"c23","HEM",17.6,15.5570918318586
"c23","HEM",17.7,15.6895192775678
"c23","HEM",17.8,15.8231356925353
"c23","HEM",17.9,15.9576495791822
"c23","HEM",18,16.0932575671372
"c23","HEM",18.1,16.2304333419438
"c23","HEM",18.2,16.369653769127
"c23","HEM",18.3,16.5113957142123
"c23","HEM",18.4,16.6561304830864
"c23","HEM",18.5,16.8038449981281
"c23","HEM",18.6,16.9536727772009
"c23","HEM",18.7,17.1046604688158
"c23","HEM",18.8,17.2558547214838
"c23","HEM",18.9,17.406302183716
"c23","HEM",19,17.5551730368677
"c23","HEM",19.1,17.7023998200778
"c23","HEM",19.2,17.8482056034333
"c23","HEM",19.3,17.992814028933
"c23","HEM",19.4,18.1364487385752
"c23","HEM",19.5,18.2793422208918
"c23","HEM",19.6,18.4220192276617
"c23","HEM",19.7,18.5653567337476
"c23","HEM",19.8,18.7102526835726
"c23","HEM",19.9,18.8576050215597
"c23","HEM",20,19.008311692132
"c23","NAD",4.8,11.3736619371299
"c23","NAD",4.9,11.3994480469085
"c23","NAD",5,11.4476125993556
"c23","NAD",5.1,11.5094747035259
"c23","NAD",5.2,11.5763534684741
"c23","NAD",5.3,11.639568003255
"c23","NAD",5.4,11.6908520460608
"c23","NAD",5.5,11.7289038088781
"c23","NAD",5.6,11.7582003972975
"c23","NAD",5.7,11.7833938385772
"c23","NAD",5.8,11.8091361599753
"c23","NAD",5.9,11.8400760768467
"c23","NAD",6,11.8791798577308
"c23","NAD",6.1,11.9249990042274
"c23","NAD",6.2,11.9753696468497
"c23","NAD",6.3,12.0281279161106
"c23","NAD",6.4,12.081109942523
"c23","NAD",6.5,12.1323047666924
"c23","NAD",6.6,12.1812036179713
"c23","NAD",6.7,12.2281503523869
"c23","NAD",6.8,12.2734986122126
"c23","NAD",6.9,12.3176020397216
"c23","NAD",7,12.3608137377915
"c23","NAD",7.1,12.4034398144496
"c23","NAD",7.2,12.4457035804832
"c23","NAD",7.3,12.4878199186218
"c23","NAD",7.4,12.530003711595
"c23","NAD",7.5,12.5724698421323
"c23","NAD",7.6,12.6154996912662
"c23","NAD",7.7,12.6597850207593
"c23","NAD",7.8,12.706173986531
"c23","NAD",7.9,12.7555150523633
"c23","NAD",8,12.8086566820382
"c23","NAD",8.1,12.8664078366796
"c23","NAD",8.2,12.9282724266333
"c23","NAD",8.3,12.9921815712294
"c23","NAD",8.4,13.0559727538675
"c23","NAD",8.5,13.1174834579474
"c23","NAD",8.6,13.1745511668686
"c23","NAD",8.7,13.2257713815889
"c23","NAD",8.8,13.272771673298
"c23","NAD",8.9,13.3179376307434
"c23","NAD",9,13.3636548426728
"c23","NAD",9.1,13.4123088978338
"c23","NAD",9.2,13.4661931542657
"c23","NAD",9.3,13.5260517823293
"c23","NAD",9.4,13.5913434868883
"c23","NAD",9.5,13.6614880629766
"c23","NAD",9.6,13.7359053056277
"c23","NAD",9.7,13.8140144689211
"c23","NAD",9.8,13.894960002058
"c23","NAD",9.9,13.9771652619126
"c23","NAD",10,14.0589367591906
"c23","NAD",10.1,14.1385810045976
"c23","NAD",10.2,14.2144045088393
"c23","NAD",10.3,14.2848830606386
"c23","NAD",10.4,14.350155435959
"c23","NAD",10.5,14.4113043049881
"c23","NAD",10.6,14.4694231717064
"c23","NAD",10.7,14.5256055400946
"c23","NAD",10.8,14.5809423542645
"c23","NAD",10.9,14.6363015297713
"c23","NAD",11,14.6921580423306
"c23","NAD",11.1,14.7489468697106
"c23","NAD",11.2,14.8071029896794
"c23","NAD",11.3,14.8670613800051
"c23","NAD",11.4,14.9292406001203
"c23","NAD",11.5,14.9939578870456
"c23","NAD",11.6,15.0614918643093
"c23","NAD",11.7,15.1321210794288
"c23","NAD",11.8,15.2061240799213
"c23","NAD",11.9,15.2837665833888
"c23","NAD",12,15.364890445036
"c23","NAD",12.1,15.4488266993537
"c23","NAD",12.2,15.5348759691809
"c23","NAD",12.3,15.6223388773566
"c23","NAD",12.4,15.7105160467198
"c23","NAD",12.5,15.7987136468526
"c23","NAD",12.6,15.8862600343093
"c23","NAD",12.7,15.9724891123872
"c23","NAD",12.8,16.0567347843837
"c23","NAD",12.9,16.1383309535961
"c23","NAD",13,16.2166816097807
"c23","NAD",13.1,16.2923679761853
"c23","NAD",13.2,16.3669481060798
"c23","NAD",13.3,16.4420096204592
"c23","NAD",13.4,16.5191401403185
"c23","NAD",13.5,16.5999258821036
"c23","NAD",13.6,16.6852395512556
"c23","NAD",13.7,16.7740815891037
"c23","NAD",13.8,16.8651490543455
"c23","NAD",13.9,16.9571390056783
"c23","NAD",14,17.0487485017995
"c23","NAD",14.1,17.1387961482659
"c23","NAD",14.2,17.2272946269813
"c23","NAD",14.3,17.3149343651375
"c23","NAD",14.4,17.4024135689255
"c23","NAD",14.5,17.4904304445361
"c23","NAD",14.6,17.5796751808848
"c23","NAD",14.7,17.6701394617701
"c23","NAD",14.8,17.7605843192202
"c23","NAD",14.9,17.849645515336
"c23","NAD",15,17.9359588122179
"c23","NAD",15.1,18.0181599719667
"c23","NAD",15.2,18.0952317462467
"c23","NAD",15.3,18.1682982621317
"c23","NAD",15.4,18.239299714744
"c23","NAD",15.5,18.3101779056384
"c23","NAD",15.6,18.3828746363703
"c23","NAD",15.7,18.4593032551416
"c23","NAD",15.8,18.5404370956712
"c23","NAD",15.9,18.6261166266899
"c23","NAD",16,18.7161148719432
"c23","NAD",16.1,18.8102048551766
"c23","NAD",16.2,18.9081596001357
"c23","NAD",16.3,19.0096270031129
"c23","NAD",16.4,19.1137544505884
"c23","NAD",16.5,19.2195642015896
"c23","NAD",16.6,19.3260785151436
"c23","NAD",16.7,19.4323196502776
"c23","NAD",16.8,19.5373805032272
"c23","NAD",16.9,19.6415404545856
"c23","NAD",17,19.7460633910363
"c23","NAD",17.1,19.852242999335
"c23","NAD",17.2,19.9613729662375
"c23","NAD",17.3,20.0747452241827
"c23","NAD",17.4,20.1927605126299
"c23","NAD",17.5,20.3134810666259
"c23","NAD",17.6,20.4345901887693
"c23","NAD",17.7,20.553771181659
"c23","NAD",17.8,20.6687073478936
"c23","NAD",17.9,20.7774455526436
"c23","NAD",18,20.8816042997835
"c23","NAD",18.1,20.9848293180874
"c23","NAD",18.2,21.0907896043341
"c23","NAD",18.3,21.2031541553023
"c23","NAD",18.4,21.3255626267432
"c23","NAD",18.5,21.4590983373805
"c23","NAD",18.6,21.6003407582055
"c23","NAD",18.7,21.7454109066533
"c23","NAD",18.8,21.8904298001595
"c23","NAD",18.9,22.0315184561591
"c23","NAD",19,22.1654639376065
"c23","NAD",19.1,22.2931636716995
"c23","NAD",19.2,22.4170815260229
"c23","NAD",19.3,22.5396844517055
"c23","NAD",19.4,22.6634393998764
"c23","NAD",19.5,22.7907585604165
"c23","NAD",19.6,22.9222449738366
"c23","NAD",19.7,23.0563213717086
"c23","NAD",19.8,23.1912806811653
"c23","NAD",19.9,23.3254158293397
"c23","NAD",20,23.4570197433645
"c23","PO4",4.8,1.2669477757679
"c23","PO4",4.9,1.28721014190086
"c23","PO4",5,1.30881583691125
"c23","PO4",5.1,1.33271704235292
"c23","PO4",5.2,1.3598659397797
"c23","PO4",5.3,1.39121471074543
"c23","PO4",5.4,1.42763651881107
"c23","PO4",5.5,1.46867727218881
"c23","PO4",5.6,1.51278156581537
"c23","PO4",5.7,1.55836065891174
"c23","PO4",5.8,1.6038258106989
"c23","PO4",5.9,1.64758960307999
"c23","PO4",6,1.68873654048905
"c23","PO4",6.1,1.72811426266269
"c23","PO4",6.2,1.76685610868138
"c23","PO4",6.3,1.80609541762558
"c23","PO4",6.4,1.84696552857578
"c23","PO4",6.5,1.89052440911009
"c23","PO4",6.6,1.9370895771679
"c23","PO4",6.7,1.98655827919164
"c23","PO4",6.8,2.03882293784761
"c23","PO4",6.9,2.09377597580209
"c23","PO4",7,2.15130678715459
"c23","PO4",7.1,2.21104090212473
"c23","PO4",7.2,2.2721389659328
"c23","PO4",7.3,2.33371430244327
"c23","PO4",7.4,2.39488023552064
"c23","PO4",7.5,2.45475008902939
"c23","PO4",7.6,2.51261437865662
"c23","PO4",7.7,2.56885712332802
"c23","PO4",7.8,2.62427907088541
"c23","PO4",7.9,2.67968178950313
"c23","PO4",8,2.7358668473555
"c23","PO4",8.1,2.79361474459383
"c23","PO4",8.2,2.85300995631212
"c23","PO4",8.3,2.91329813816874
"c23","PO4",8.4,2.97367500680448
"c23","PO4",8.5,3.03333627886013
"c23","PO4",8.6,3.0914776709765
"c23","PO4",8.7,3.147608602965
"c23","PO4",8.8,3.20249330731955
"c23","PO4",8.9,3.2572097197047
"c23","PO4",9,3.312835775785
"c23","PO4",9.1,3.37044941122497
"c23","PO4",9.2,3.431075358475
"c23","PO4",9.3,3.49484470224737
"c23","PO4",9.4,3.56114700745685
"c23","PO4",9.5,3.62934939391219
"c23","PO4",9.6,3.69881898142216
"c23","PO4",9.7,3.76892342365177
"c23","PO4",9.8,3.83930157323002
"c23","PO4",9.9,3.91030391313837
"c23","PO4",10,3.98239623930358
"c23","PO4",10.1,4.05604434765243
"c23","PO4",10.2,4.13171403411169
"c23","PO4",10.3,4.20978510396094
"c23","PO4",10.4,4.28979259036178
"c23","PO4",10.5,4.37079204262707
"c23","PO4",10.6,4.45183350666828
"c23","PO4",10.7,4.53196702839684
"c23","PO4",10.8,4.61025089366031
"c23","PO4",10.9,4.68646129273913
"c23","PO4",11,4.76163924610545
"c23","PO4",11.1,4.83695452323298
"c23","PO4",11.2,4.91357689359544
"c23","PO4",11.3,4.99267612666658
"c23","PO4",11.4,5.0752541048686
"c23","PO4",11.5,5.16127662988456
"c23","PO4",11.6,5.25031465792453
"c23","PO4",11.7,5.3419383679437
"c23","PO4",11.8,5.43571793889729
"c23","PO4",11.9,5.53122403388428
"c23","PO4",12,5.62804331068069
"c23","PO4",12.1,5.72578170315868
"c23","PO4",12.2,5.82404629279054
"c23","PO4",12.3,5.92244416104857
"c23","PO4",12.4,6.02058238940509
"c23","PO4",12.5,6.11816775099623
"c23","PO4",12.6,6.21530578561363
"c23","PO4",12.7,6.31220172471272
"c23","PO4",12.8,6.40906079974899
"c23","PO4",12.9,6.50608824217789
"c23","PO4",13,6.60347161729474
"c23","PO4",13.1,6.70110175411093
"c23","PO4",13.2,6.79862325953062
"c23","PO4",13.3,6.89567328754667
"c23","PO4",13.4,6.99188899215194
"c23","PO4",13.5,7.08690804827967
"c23","PO4",13.6,7.18063276858817
